symbol,tf,direction,detector,zone,trigger,rr,trades,winrate,avg_r,sum_r,pf,gross_win,gross_loss,h1_sum_r,h2_sum_r,h1_trades,h2_trades
XAUUSD,M15,long,div,none,candle,1.5,286,0.4160839160839161,0.04020979020979021,11.5,1.0688622754491017,178.5,167.0,13.0,-1.5,137,149
XAUUSD,M15,long,div,none,candle,2.5,279,0.3225806451612903,0.11748246366295036,32.77760736196315,1.170519193482753,225.0,192.22239263803687,33.27760736196315,-0.5,135,144
XAUUSD,M15,long,div,SR,self,1.5,256,0.3203125,-0.19921875,-51.0,0.7068965517241379,123.0,174.0,-46.5,-4.5,119,137
XAUUSD,M15,long,div,SR,self,2.5,253,0.24110671936758893,-0.15653371661276708,-39.60303030303007,0.7938448433605714,152.5,192.10303030303007,-28.103030303030067,-11.5,119,134
XAUUSD,M15,long,div,SR,candle,1.5,230,0.4217391304347826,0.05434782608695652,12.5,1.093984962406015,145.5,133.0,9.5,3.0,108,122
XAUUSD,M15,long,div,SR,candle,2.5,224,0.33035714285714285,0.14186431858019263,31.77760736196315,1.207395321368154,185.0,153.22239263803687,26.27760736196315,5.5,107,117
XAUUSD,M15,long,div,BB,self,1.5,198,0.3282828282828283,-0.17929292929292928,-35.5,0.7330827067669173,97.5,133.0,-26.0,-9.5,91,107
XAUUSD,M15,long,div,BB,self,2.5,198,0.26262626262626265,-0.08132843587388923,-16.103030303030067,0.889783050566227,130.0,146.10303030303007,-7.103030303030065,-9.0,91,107
XAUUSD,M15,long,div,BB,candle,1.5,181,0.3756906077348066,-0.06077348066298342,-11.0,0.9026548672566371,102.0,113.0,0.0,-11.0,85,96
XAUUSD,M15,long,div,BB,candle,2.5,179,0.27932960893854747,-0.0223463687150838,-4.0,0.9689922480620154,125.0,129.0,10.5,-14.5,84,95
XAUUSD,M15,long,div,SR+BB,self,1.5,151,0.304635761589404,-0.23841059602649006,-36.0,0.6571428571428571,69.0,105.0,-24.5,-11.5,67,84
XAUUSD,M15,long,div,SR+BB,self,2.5,151,0.23178807947019867,-0.18942404174192098,-28.603030303030067,0.7536409667484486,87.5,116.10303030303007,-14.603030303030065,-14.0,67,84
XAUUSD,M15,long,div,SR+BB,candle,1.5,138,0.38405797101449274,-0.03985507246376811,-5.5,0.9352941176470588,79.5,85.0,1.0,-6.5,64,74
XAUUSD,M15,long,div,SR+BB,candle,2.5,137,0.29927007299270075,0.04744525547445255,6.5,1.0677083333333333,102.5,96.0,13.0,-6.5,64,73
XAUUSD,M15,long,hidden,none,self,1.5,432,0.3680555555555556,-0.08079283169862866,-34.902503293807584,0.8723402204686467,238.5,273.40250329380757,-22.06916996047429,-12.833333333333291,237,195
XAUUSD,M15,long,hidden,none,self,2.5,423,0.28368794326241137,-0.013391732973743877,-5.66470304789366,0.981467591804324,300.0,305.6647030478937,-6.40005231341547,0.7353492655218101,232,191
XAUUSD,M15,long,hidden,none,candle,1.5,419,0.41766109785202865,0.0426021972910454,17.850320664948022,1.0729627797324912,262.5,244.64967933505199,17.201321842804347,0.6489988221436764,230,189
XAUUSD,M15,long,hidden,none,candle,2.5,405,0.32098765432098764,0.12100812093355241,49.00828897808873,1.1775715973375662,325.0,275.9917110219112,22.701321842804347,26.30696713528438,222,183
XAUUSD,M15,long,hidden,SR,self,1.5,382,0.38219895287958117,-0.04555629134504603,-17.402503293807584,0.9263861293711461,219.0,236.40250329380757,-9.56916996047429,-7.833333333333291,207,175
XAUUSD,M15,long,hidden,SR,self,2.5,377,0.29442970822281167,0.023435800933969072,8.83529695210634,1.0328859610208316,277.5,268.6647030478937,11.09994768658453,-2.26465073447819,204,173
XAUUSD,M15,long,hidden,SR,candle,1.5,374,0.42513368983957217,0.06109711407740113,22.850320664948022,1.1059603739518935,238.5,215.64967933505199,22.701321842804347,0.14899882214367555,202,172
XAUUSD,M15,long,hidden,SR,candle,2.5,361,0.3379501385041551,0.18007836282019038,65.00828897808873,1.2708772261395038,305.0,239.99171102191127,40.20132184280435,24.80696713528438,194,167
XAUUSD,M15,long,hidden,BB,self,1.5,67,0.31343283582089554,-0.21641791044776118,-14.5,0.6847826086956522,31.5,46.0,-11.0,-3.5,36,31
XAUUSD,M15,long,hidden,BB,self,2.5,67,0.22388059701492538,-0.24374451273046538,-16.33088235294118,0.696626143969403,37.5,53.83088235294118,-16.83088235294118,0.5,36,31
XAUUSD,M15,long,hidden,BB,candle,1.5,67,0.43283582089552236,0.0818258530668204,5.482332155476967,1.1442048517520196,43.5,38.01766784452303,7.5,-2.017667844523033,35,32
XAUUSD,M15,long,hidden,BB,candle,2.5,67,0.3582089552238806,0.25346764411159656,16.982332155476968,1.3947757516017723,60.0,43.01766784452303,14.0,2.982332155476967,35,32
XAUUSD,M15,long,hidden,SR+BB,self,1.5,65,0.3230769230769231,-0.19230769230769232,-12.5,0.7159090909090909,31.5,44.0,-9.0,-3.5,34,31
XAUUSD,M15,long,hidden,SR+BB,self,2.5,65,0.23076923076923078,-0.22047511312217202,-14.330882352941181,0.7235068804085685,37.5,51.83088235294118,-14.83088235294118,0.5,34,31
XAUUSD,M15,long,hidden,SR+BB,candle,1.5,65,0.4307692307692308,0.07665126393041488,4.982332155476967,1.1345933562428387,42.0,37.01766784452303,7.0,-2.017667844523033,33,32
XAUUSD,M15,long,hidden,SR+BB,candle,2.5,65,0.35384615384615387,0.23818972546887643,15.482332155476968,1.3684719535783345,57.5,42.01766784452303,12.5,2.982332155476967,33,32
XAUUSD,M15,long,spring,none,self,1.5,1502,0.37683089214380827,-0.062484690427030705,-93.85200502140012,0.9004594522559561,849.0,942.8520050214001,-14.006805452899442,-79.84519956850068,752,750
XAUUSD,M15,long,spring,none,self,2.5,1341,0.284862043251305,-0.011704285047349881,-15.69544624849619,0.9837805936685168,952.0000370337734,967.6954832822696,17.649716286231012,-33.3451625347272,669,672
XAUUSD,M15,long,spring,none,candle,1.5,1054,0.40702087286527516,0.010526850363700525,11.095300283340354,1.017544620222322,643.5,632.4046997166596,18.940499851841036,-7.845199568500682,526,528
XAUUSD,M15,long,spring,none,candle,2.5,943,0.3107104984093319,0.0730359964783425,68.87294467907698,1.1042538906988975,729.5000370337734,660.6270923546965,60.21810721380418,8.654837465272799,474,469
XAUUSD,M15,long,spring,SR,self,1.5,1439,0.37387074357192496,-0.0700847845874914,-100.85200502140012,0.8889114035508212,807.0,907.8520050214001,-25.506805452899442,-75.34519956850068,721,718
XAUUSD,M15,long,spring,SR,self,2.5,1286,0.28304821150855364,-0.01842569692729097,-23.69544624849619,0.9745400652800744,907.0000370337734,930.6954832822696,11.149716286231012,-34.8451625347272,644,642
XAUUSD,M15,long,spring,SR,candle,1.5,1011,0.4094955489614243,0.016414738163541397,16.595300283340354,1.0274572654566057,621.0,604.4046997166596,16.940499851841036,-0.3451995685006821,503,508
XAUUSD,M15,long,spring,SR,candle,2.5,904,0.3108407079646018,0.0728683016361471,65.87294467907698,1.1039616920960225,699.5000370337734,633.6270923546965,54.71810721380419,11.154837465272799,455,449
XAUUSD,M15,long,spring,BB,self,1.5,719,0.3532684283727399,-0.11948748183074007,-85.91149943630211,0.8160004635995852,381.0,466.9114994363021,-44.41149943630211,-41.5,360,359
XAUUSD,M15,long,spring,BB,self,2.5,675,0.2740740740740741,-0.04470560387604212,-30.17628261632843,0.9386550575644025,461.7352168199737,491.9114994363021,-26.41149943630211,-3.7647831800263205,336,339
XAUUSD,M15,long,spring,BB,candle,1.5,545,0.4,-0.0035073384152332263,-1.9114994363021083,0.9941884080076918,327.0,328.9114994363021,0.5885005636978917,-2.5,275,270
XAUUSD,M15,long,spring,BB,candle,2.5,518,0.31467181467181465,0.09618478259396056,49.82371738367157,1.139596839727389,406.7352168199737,356.9114994363021,30.08850056369789,19.73521681997368,262,256
XAUUSD,M15,long,spring,SR+BB,self,1.5,659,0.34749620637329287,-0.13416009019165723,-88.41149943630211,0.7953018163404076,343.5,431.9114994363021,-51.91149943630211,-36.5,330,329
XAUUSD,M15,long,spring,SR+BB,self,2.5,620,0.267741935483871,-0.06721981067149746,-41.67628261632843,0.9085869019143895,414.2352168199737,455.9114994363021,-37.91149943630211,-3.7647831800263205,309,311
XAUUSD,M15,long,spring,SR+BB,candle,1.5,500,0.41,0.021177001127395782,10.588500563697892,1.0356621437155535,307.5,296.9114994363021,0.08850056369789172,10.5,253,247
XAUUSD,M15,long,spring,SR+BB,candle,2.5,474,0.3206751054852321,0.11671670334107927,55.32371738367157,1.1707988678387478,379.2352168199737,323.9114994363021,26.58850056369789,28.73521681997368,241,233
XAUUSD,M15,long,pinbar,none,self,1.5,2390,0.3778242677824268,-0.05800706900377753,-138.6368949190283,0.907150579835785,1354.5,1493.1368949190282,-62.62372161692011,-76.0131733021082,1197,1193
XAUUSD,M15,long,pinbar,none,self,2.5,2127,0.2778561354019746,-0.0321657224993383,-68.41649175609257,0.955676801745324,1475.1655251141551,1543.5820168702478,-9.568843568139624,-58.84764818795294,1069,1058
XAUUSD,M15,long,pinbar,none,candle,1.5,1757,0.39100739897552644,-0.026316521524790356,-46.238128319056656,0.9570572202256449,1030.5,1076.7381283190566,19.8434450680725,-66.08157338712915,903,854
XAUUSD,M15,long,pinbar,none,candle,2.5,1525,0.3022950819672131,0.04783585764539283,72.94968290922407,1.0677686944498015,1149.400741934129,1076.451059024905,89.11284651770124,-16.163163608477184,786,739
XAUUSD,M15,long,pinbar,SR,self,1.5,1965,0.37150127226463103,-0.0743699210783859,-146.1368949190283,0.8822556194104904,1095.0,1241.1368949190282,-66.62372161692011,-79.5131733021082,976,989
XAUUSD,M15,long,pinbar,SR,self,2.5,1785,0.2733893557422969,-0.0486927124683992,-86.91649175609257,0.9333759850801797,1217.6655251141551,1304.5820168702478,-19.568843568139624,-67.34764818795294,897,888
XAUUSD,M15,long,pinbar,SR,candle,1.5,1486,0.3916554508748318,-0.02502151005080428,-37.18196393549516,0.9591488675794829,873.0,910.1819639354952,21.343445068072498,-58.52540900356766,744,742
XAUUSD,M15,long,pinbar,SR,candle,2.5,1307,0.30527926549349654,0.057005238938627044,74.50584729278555,1.0809938697636043,994.400741934129,919.8948946413434,94.61284651770124,-20.10699922491569,665,642
XAUUSD,M15,long,pinbar,BB,self,1.5,549,0.3551912568306011,-0.1172175938367831,-64.35245901639392,0.8196664829106934,292.5,356.85245901639394,-36.5,-27.852459016393926,249,300
XAUUSD,M15,long,pinbar,BB,self,2.5,528,0.26136363636363635,-0.09062965722801879,-47.85245901639392,0.8781922884326478,345.0,392.85245901639394,-21.0,-26.852459016393926,238,290
XAUUSD,M15,long,pinbar,BB,candle,1.5,432,0.37962962962962965,-0.05092592592592592,-22.0,0.917910447761194,246.0,268.0,2.5,-24.5,195,237
XAUUSD,M15,long,pinbar,BB,candle,2.5,421,0.2921615201900237,0.016402744787542643,6.905555555555452,1.0229729979485092,307.5,300.59444444444455,25.405555555555452,-18.5,189,232
XAUUSD,M15,long,pinbar,SR+BB,self,1.5,451,0.3458980044345898,-0.14157973174366723,-63.85245901639392,0.7856238648247001,234.0,297.85245901639394,-30.0,-33.85245901639392,200,251
XAUUSD,M15,long,pinbar,SR+BB,self,2.5,433,0.24942263279445728,-0.13360845038428157,-57.85245901639392,0.8235411770588517,270.0,327.85245901639394,-20.5,-37.35245901639392,192,241
XAUUSD,M15,long,pinbar,SR+BB,candle,1.5,361,0.3656509695290859,-0.08587257617728532,-31.0,0.8646288209606987,198.0,229.0,-7.0,-24.0,157,204
XAUUSD,M15,long,pinbar,SR+BB,candle,2.5,355,0.28169014084507044,-0.014084507042253521,-5.0,0.9803921568627451,250.0,255.0,22.5,-27.5,156,199
XAUUSD,M15,long,wbottom,none,self,1.5,666,0.3483483483483483,-0.13006806958563932,-86.62533434403579,0.800689634269074,348.0,434.62533434403576,-22.06916996047429,-64.5561643835615,322,344
XAUUSD,M15,long,wbottom,none,self,2.5,664,0.27710843373493976,-0.031062250518126177,-20.62533434403578,0.9570864603461124,460.0,480.62533434403576,10.43083003952571,-31.05616438356149,322,342
XAUUSD,M15,long,wbottom,none,candle,1.5,635,0.3984251968503937,-0.007170802562101302,-4.553459626934327,0.9881436828316622,379.5,384.05345962693434,23.304274022928375,-27.857733649862702,311,324
XAUUSD,M15,long,wbottom,none,candle,2.5,630,0.3,0.04619763283524822,29.10450868620638,1.0656400645842583,472.5,443.3954913137936,48.304274022928375,-19.199765336721995,308,322
XAUUSD,M15,long,wbottom,SR,self,1.5,559,0.3363148479427549,-0.159336618891725,-89.06916996047428,0.7599661271510059,282.0,371.06916996047426,-20.06916996047429,-69.0,270,289
XAUUSD,M15,long,wbottom,SR,self,2.5,557,0.26570915619389585,-0.0701421363742806,-39.06916996047429,0.9044925092637774,370.0,409.06916996047426,9.93083003952571,-49.0,270,287
XAUUSD,M15,long,wbottom,SR,candle,1.5,538,0.3847583643122677,-0.04213047287889131,-22.666194408843523,0.93196730403857,310.5,333.1661944088435,7.804274022928377,-30.4704684317719,259,279
XAUUSD,M15,long,wbottom,SR,candle,2.5,534,0.28651685393258425,-0.001888063849630743,-1.0082260957028168,0.9973710444076597,382.5,383.5082260957028,29.304274022928375,-30.312500118631192,257,277
XAUUSD,M15,long,wbottom,BB,self,1.5,0,,,0.0,,0.0,0.0,0.0,0.0,0,0
XAUUSD,M15,long,wbottom,BB,self,2.5,0,,,0.0,,0.0,0.0,0.0,0.0,0,0
XAUUSD,M15,long,wbottom,BB,candle,1.5,0,,,0.0,,0.0,0.0,0.0,0.0,0,0
XAUUSD,M15,long,wbottom,BB,candle,2.5,0,,,0.0,,0.0,0.0,0.0,0.0,0,0
XAUUSD,M15,long,wbottom,SR+BB,self,1.5,0,,,0.0,,0.0,0.0,0.0,0.0,0,0
XAUUSD,M15,long,wbottom,SR+BB,self,2.5,0,,,0.0,,0.0,0.0,0.0,0.0,0,0
XAUUSD,M15,long,wbottom,SR+BB,candle,1.5,0,,,0.0,,0.0,0.0,0.0,0.0,0,0
XAUUSD,M15,long,wbottom,SR+BB,candle,2.5,0,,,0.0,,0.0,0.0,0.0,0.0,0,0
XAUUSD,M15,long,failswing,none,self,1.5,544,0.35294117647058826,-0.13269340015125866,-72.18520968228471,0.7995886345639831,288.0,360.1852096822847,-46.18520968228471,-26.0,258,286
XAUUSD,M15,long,failswing,none,self,2.5,534,0.26779026217228463,-0.0840966335586546,-44.90760232032156,0.8884026990012615,357.5,402.4076023203216,-28.407602320321562,-16.5,255,279
XAUUSD,M15,long,failswing,none,candle,1.5,477,0.40461215932914046,0.010606412675220719,5.059258846080283,1.0177866884524203,289.5,284.4407411539197,-0.5,5.559258846080283,228,249
XAUUSD,M15,long,failswing,none,candle,2.5,462,0.3008658008658009,0.04510144200875202,20.836866208043432,1.0637870149782922,347.5,326.6631337919566,12.777607361963149,8.059258846080283,222,240
XAUUSD,M15,long,failswing,SR,self,1.5,432,0.37962962962962965,-0.06987317056084424,-30.18520968228471,0.8907066395155305,246.0,276.1852096822847,-30.68520968228471,0.5,205,227
XAUUSD,M15,long,failswing,SR,self,2.5,426,0.2934272300469484,0.00021689596168647426,0.09239767967843804,1.0002957600230986,312.5,312.4076023203216,-10.407602320321562,10.5,202,224
XAUUSD,M15,long,failswing,SR,candle,1.5,390,0.41794871794871796,0.043452625805566886,16.946524064171086,1.0744727101815403,244.5,227.5534759358289,6.0,10.946524064171086,184,206
XAUUSD,M15,long,failswing,SR,candle,2.5,377,0.3103448275862069,0.07619133004279638,28.724131426134235,1.108895978928757,292.5,263.77586857386575,14.777607361963149,13.946524064171086,178,199
XAUUSD,M15,long,failswing,BB,self,1.5,86,0.26744186046511625,-0.3313953488372093,-28.5,0.5476190476190477,34.5,63.0,-22.5,-6.0,40,46
XAUUSD,M15,long,failswing,BB,self,2.5,86,0.22093023255813954,-0.22674418604651161,-19.5,0.7089552238805971,47.5,67.0,-19.0,-0.5,40,46
XAUUSD,M15,long,failswing,BB,candle,1.5,84,0.30952380952380953,-0.2261904761904762,-19.0,0.6724137931034483,39.0,58.0,-0.5,-18.5,38,46
XAUUSD,M15,long,failswing,BB,candle,2.5,84,0.20238095238095238,-0.2916666666666667,-24.5,0.6343283582089553,42.5,67.0,0.5,-25.0,38,46
XAUUSD,M15,long,failswing,SR+BB,self,1.5,62,0.3387096774193548,-0.1532258064516129,-9.5,0.7682926829268293,31.5,41.0,-8.5,-1.0,26,36
XAUUSD,M15,long,failswing,SR+BB,self,2.5,62,0.2903225806451613,0.016129032258064516,1.0,1.0227272727272727,45.0,44.0,-5.0,6.0,26,36
XAUUSD,M15,long,failswing,SR+BB,candle,1.5,61,0.3442622950819672,-0.13934426229508196,-8.5,0.7875,31.5,40.0,2.5,-11.0,25,36
XAUUSD,M15,long,failswing,SR+BB,candle,2.5,61,0.22950819672131148,-0.19672131147540983,-12.0,0.7446808510638298,35.0,47.0,3.0,-15.0,25,36
XAUUSD,M15,long,keyrev,none,self,1.5,192,0.4270833333333333,0.05448929451614875,10.46194454710056,1.0929636157742142,123.0,112.53805545289944,-8.03805545289944,18.5,98,94
XAUUSD,M15,long,keyrev,none,self,2.5,183,0.3551912568306011,0.22930024342677902,41.96194454710056,1.3481219635528077,162.5,120.53805545289944,-0.03805545289944057,42.0,92,91
XAUUSD,M15,long,keyrev,none,candle,1.5,192,0.4270833333333333,0.05448929451614875,10.46194454710056,1.0929636157742142,123.0,112.53805545289944,-8.03805545289944,18.5,98,94
XAUUSD,M15,long,keyrev,none,candle,2.5,183,0.3551912568306011,0.22930024342677902,41.96194454710056,1.3481219635528077,162.5,120.53805545289944,-0.03805545289944057,42.0,92,91
XAUUSD,M15,long,keyrev,SR,self,1.5,161,0.453416149068323,0.1177760530875811,18.961944547100558,1.2094361807556726,109.5,90.53805545289944,-4.538055452899441,23.5,82,79
XAUUSD,M15,long,keyrev,SR,self,2.5,155,0.38064516129032255,0.3158835132071004,48.96194454710056,1.4968836082878056,147.5,98.53805545289944,5.961944547100559,43.0,79,76
XAUUSD,M15,long,keyrev,SR,candle,1.5,161,0.453416149068323,0.1177760530875811,18.961944547100558,1.2094361807556726,109.5,90.53805545289944,-4.538055452899441,23.5,82,79
XAUUSD,M15,long,keyrev,SR,candle,2.5,155,0.38064516129032255,0.3158835132071004,48.96194454710056,1.4968836082878056,147.5,98.53805545289944,5.961944547100559,43.0,79,76
XAUUSD,M15,long,keyrev,BB,self,1.5,112,0.42857142857142855,0.054361612175874034,6.088500563697892,1.0923738742976392,72.0,65.91149943630211,-6.411499436302108,12.5,52,60
XAUUSD,M15,long,keyrev,BB,self,2.5,109,0.3669724770642202,0.2668669776486045,29.08850056369789,1.4102085105368178,100.0,70.91149943630211,3.0885005636978917,26.0,51,58
XAUUSD,M15,long,keyrev,BB,candle,1.5,112,0.42857142857142855,0.054361612175874034,6.088500563697892,1.0923738742976392,72.0,65.91149943630211,-6.411499436302108,12.5,52,60
XAUUSD,M15,long,keyrev,BB,candle,2.5,109,0.3669724770642202,0.2668669776486045,29.08850056369789,1.4102085105368178,100.0,70.91149943630211,3.0885005636978917,26.0,51,58
XAUUSD,M15,long,keyrev,SR+BB,self,1.5,93,0.44086021505376344,0.08159678025481604,7.588500563697892,1.1407584771902683,61.5,53.91149943630211,-8.911499436302108,16.5,42,51
XAUUSD,M15,long,keyrev,SR+BB,self,2.5,91,0.37362637362637363,0.28668681938129553,26.08850056369789,1.4428422432517782,85.0,58.91149943630211,-1.9114994363021083,28.0,42,49
XAUUSD,M15,long,keyrev,SR+BB,candle,1.5,93,0.44086021505376344,0.08159678025481604,7.588500563697892,1.1407584771902683,61.5,53.91149943630211,-8.911499436302108,16.5,42,51
XAUUSD,M15,long,keyrev,SR+BB,candle,2.5,91,0.37362637362637363,0.28668681938129553,26.08850056369789,1.4428422432517782,85.0,58.91149943630211,-1.9114994363021083,28.0,42,49
XAUUSD,M15,long,exhaust,none,self,1.5,271,0.41697416974169743,0.031139159053223658,8.438712103423612,1.0523944158998804,169.5,161.0612878965764,10.5,-2.0612878965763883,152,119
XAUUSD,M15,long,exhaust,none,self,2.5,262,0.29389312977099236,0.01694164924970844,4.438712103423612,1.0236024763685796,192.5,188.0612878965764,7.0,-2.5612878965763883,147,115
XAUUSD,M15,long,exhaust,none,candle,1.5,271,0.41697416974169743,0.031139159053223658,8.438712103423612,1.0523944158998804,169.5,161.0612878965764,10.5,-2.0612878965763883,152,119
XAUUSD,M15,long,exhaust,none,candle,2.5,262,0.29389312977099236,0.01694164924970844,4.438712103423612,1.0236024763685796,192.5,188.0612878965764,7.0,-2.5612878965763883,147,115
XAUUSD,M15,long,exhaust,SR,self,1.5,217,0.41013824884792627,0.014538250836402379,3.154800431499316,1.0242034263014141,133.5,130.34519956850068,6.5,-3.345199568500684,121,96
XAUUSD,M15,long,exhaust,SR,self,2.5,211,0.27014218009478674,-0.06561705956635394,-13.845199568500682,0.9114446775039321,142.5,156.34519956850068,-2.5,-11.345199568500682,118,93
XAUUSD,M15,long,exhaust,SR,candle,1.5,217,0.41013824884792627,0.014538250836402379,3.154800431499316,1.0242034263014141,133.5,130.34519956850068,6.5,-3.345199568500684,121,96
XAUUSD,M15,long,exhaust,SR,candle,2.5,211,0.27014218009478674,-0.06561705956635394,-13.845199568500682,0.9114446775039321,142.5,156.34519956850068,-2.5,-11.345199568500682,118,93
XAUUSD,M15,long,exhaust,BB,self,1.5,89,0.34831460674157305,-0.12921348314606743,-11.5,0.8017241379310345,46.5,58.0,3.0,-14.5,42,47
XAUUSD,M15,long,exhaust,BB,self,2.5,85,0.24705882352941178,-0.13529411764705881,-11.5,0.8203125,52.5,64.0,-2.5,-9.0,41,44
XAUUSD,M15,long,exhaust,BB,candle,1.5,89,0.34831460674157305,-0.12921348314606743,-11.5,0.8017241379310345,46.5,58.0,3.0,-14.5,42,47
XAUUSD,M15,long,exhaust,BB,candle,2.5,85,0.24705882352941178,-0.13529411764705881,-11.5,0.8203125,52.5,64.0,-2.5,-9.0,41,44
XAUUSD,M15,long,exhaust,SR+BB,self,1.5,65,0.2923076923076923,-0.2692307692307692,-17.5,0.6195652173913043,28.5,46.0,-4.0,-13.5,29,36
XAUUSD,M15,long,exhaust,SR+BB,self,2.5,62,0.1774193548387097,-0.3790322580645161,-23.5,0.5392156862745098,27.5,51.0,-11.5,-12.0,29,33
XAUUSD,M15,long,exhaust,SR+BB,candle,1.5,65,0.2923076923076923,-0.2692307692307692,-17.5,0.6195652173913043,28.5,46.0,-4.0,-13.5,29,36
XAUUSD,M15,long,exhaust,SR+BB,candle,2.5,62,0.1774193548387097,-0.3790322580645161,-23.5,0.5392156862745098,27.5,51.0,-11.5,-12.0,29,33
XAUUSD,M15,short,div,none,self,1.5,420,0.3119047619047619,-0.22087301587301644,-92.76666666666691,0.6793039870937999,196.5,289.2666666666669,-69.76666666666691,-23.0,227,193
XAUUSD,M15,short,div,none,self,2.5,419,0.24821002386634844,-0.13190135242641265,-55.2666666666669,0.8246986677944592,260.0,315.2666666666669,-48.7666666666669,-6.5,227,192
XAUUSD,M15,short,div,none,candle,1.5,372,0.3629032258064516,-0.09486150988008835,-35.288481675392866,0.8515971781864292,202.5,237.78848167539286,-43.78848167539286,8.5,203,169
XAUUSD,M15,short,div,none,candle,2.5,368,0.28532608695652173,-0.0035013089005240926,-1.288481675392866,0.9951154740828357,262.5,263.78848167539286,-40.788481675392866,39.5,201,167
XAUUSD,M15,short,div,SR,self,1.5,301,0.31561461794019935,-0.21096345514950166,-63.5,0.691747572815534,142.5,206.0,-49.0,-14.5,149,152
XAUUSD,M15,short,div,SR,self,2.5,300,0.25333333333333335,-0.11333333333333333,-34.0,0.8482142857142857,190.0,224.0,-40.5,6.5,149,151
XAUUSD,M15,short,div,SR,candle,1.5,274,0.3905109489051095,-0.02562706207564221,-7.021815008725966,0.9580841754349413,160.5,167.52181500872598,-28.521815008725966,21.5,138,136
XAUUSD,M15,short,div,SR,candle,2.5,271,0.2988929889298893,0.044199944617247355,11.978184991274034,1.0628704119301269,202.5,190.52181500872598,-36.021815008725966,48.0,137,134
XAUUSD,M15,short,div,BB,self,1.5,199,0.32663316582914576,-0.18341708542713567,-36.5,0.7276119402985075,97.5,134.0,-32.5,-4.0,115,84
XAUUSD,M15,short,div,BB,self,2.5,199,0.2562814070351759,-0.10301507537688442,-20.5,0.8614864864864865,127.5,148.0,-20.5,0.0,115,84
XAUUSD,M15,short,div,BB,candle,1.5,181,0.36464088397790057,-0.08839779005524862,-16.0,0.8608695652173913,99.0,115.0,-20.0,4.0,105,76
XAUUSD,M15,short,div,BB,candle,2.5,181,0.281767955801105,-0.013812154696132596,-2.5,0.9807692307692307,127.5,130.0,-17.5,15.0,105,76
XAUUSD,M15,short,div,SR+BB,self,1.5,128,0.3125,-0.21875,-28.0,0.6818181818181818,60.0,88.0,-26.0,-2.0,66,62
XAUUSD,M15,short,div,SR+BB,self,2.5,128,0.25,-0.125,-16.0,0.8333333333333334,80.0,96.0,-20.5,4.5,66,62
XAUUSD,M15,short,div,SR+BB,candle,1.5,117,0.41025641025641024,0.02564102564102564,3.0,1.0434782608695652,72.0,69.0,-13.5,16.5,61,56
XAUUSD,M15,short,div,SR+BB,candle,2.5,117,0.3162393162393162,0.10683760683760683,12.5,1.15625,92.5,80.0,-15.5,28.0,61,56
XAUUSD,M15,short,hidden,none,self,1.5,356,0.3707865168539326,-0.0833624566282113,-29.677034559643225,0.8696529291281291,198.0,227.67703455964323,-19.066666666666347,-10.610367892976877,166,190
XAUUSD,M15,short,hidden,none,self,2.5,353,0.28328611898017,-0.01891511206697797,-6.677034559643223,0.9739866304319029,250.0,256.67703455964323,-16.566666666666347,9.889632107023123,163,190
XAUUSD,M15,short,hidden,none,candle,1.5,320,0.41875,0.03879827752361644,12.415448807557262,1.0658349198227155,201.0,188.58455119244275,1.7513661202187132,10.66408268733855,146,174
XAUUSD,M15,short,hidden,none,candle,2.5,314,0.3248407643312102,0.12871162040623332,40.41544880755726,1.1883427701713347,255.0,214.58455119244275,9.751366120218712,30.66408268733855,142,172
XAUUSD,M15,short,hidden,SR,self,1.5,316,0.37658227848101267,-0.07018048911279502,-22.177034559643225,0.8894889262824343,178.5,200.67703455964323,-17.066666666666347,-5.1103678929768765,144,172
XAUUSD,M15,short,hidden,SR,self,2.5,314,0.2802547770700637,-0.030818581400137653,-9.677034559643223,0.9578667733228231,220.0,229.67703455964323,-20.066666666666347,10.389632107023123,142,172
XAUUSD,M15,short,hidden,SR,candle,1.5,286,0.4195804195804196,0.03991415666978063,11.415448807557262,1.0677134928842102,180.0,168.58455119244275,-1.7486338797812877,13.16408268733855,127,159
XAUUSD,M15,short,hidden,SR,candle,2.5,281,0.3238434163701068,0.12425426621906499,34.91544880755726,1.181299323291345,227.5,192.58455119244275,6.751366120218712,28.16408268733855,124,157
XAUUSD,M15,short,hidden,BB,self,1.5,38,0.47368421052631576,0.18421052631578946,7.0,1.35,27.0,20.0,5.5,1.5,17,21
XAUUSD,M15,short,hidden,BB,self,2.5,38,0.3157894736842105,0.10526315789473684,4.0,1.1538461538461537,30.0,26.0,4.0,0.0,17,21
XAUUSD,M15,short,hidden,BB,candle,1.5,37,0.5405405405405406,0.35135135135135137,13.0,1.7647058823529411,30.0,17.0,0.5,12.5,17,20
XAUUSD,M15,short,hidden,BB,candle,2.5,37,0.40540540540540543,0.4189189189189189,15.5,1.7045454545454546,37.5,22.0,0.5,15.0,17,20
XAUUSD,M15,short,hidden,SR+BB,self,1.5,35,0.45714285714285713,0.14285714285714285,5.0,1.263157894736842,24.0,19.0,5.0,0.0,15,20
XAUUSD,M15,short,hidden,SR+BB,self,2.5,35,0.2857142857142857,0.0,0.0,1.0,25.0,25.0,2.5,-2.5,15,20
