symbol,tf,direction,level,closeback,div,entry,rr,trades,winrate,avg_r,sum_r,pf,gross_win,gross_loss,risk_pct,h1_sum_r,h2_sum_r,h1_trades,h2_trades
US100,H2,long,PD,1,True,break,3.5,29,0.27586206896551724,0.2413793103448276,7.0,1.3333333333333333,28.0,21.0,0.0072507450293319555,12.0,-5.0,15,14
US100,H2,long,PD,2,True,next_open,1.5,43,0.3488372093023256,-0.12790697674418605,-5.5,0.8035714285714286,22.5,28.0,0.006093582781053487,1.0,-6.5,24,19
US100,H2,long,PD,2,True,next_open,2.5,40,0.325,0.0776897601145722,3.1075904045828877,1.1150959409104773,30.107590404582886,27.0,0.005830268746598243,5.0,-1.8924095954171123,23,17
US100,H2,long,PD,2,True,next_open,3.5,40,0.275,0.1526897601145722,6.107590404582888,1.210606565675272,35.107590404582886,29.0,0.005830268746598243,8.5,-2.3924095954171123,23,17
US100,H2,long,PD,2,True,break,1.5,33,0.42424242424242425,0.06060606060606061,2.0,1.105263157894737,21.0,19.0,0.008111625785801487,5.5,-3.5,17,16
US100,H2,long,PD,2,True,break,2.5,30,0.43333333333333335,0.4358417332869888,13.075251998609664,1.7691324705064506,30.075251998609662,17.0,0.007913373119864679,12.0,1.0752519986096638,16,14
US100,H2,long,PD,2,True,break,3.5,29,0.3448275862068966,0.4336293792624022,12.575251998609664,1.661855368347877,31.575251998609662,19.0,0.008131716016059205,12.0,0.5752519986096638,15,14
US100,H2,short,PD,1,False,next_open,1.5,137,0.29927007299270075,-0.2518248175182482,-34.5,0.640625,61.5,96.0,0.002773961397824753,-14.5,-20.0,67,70
US100,H2,short,PD,1,False,next_open,2.5,137,0.26277372262773724,-0.0820587382501242,-11.242047140267015,0.8889587137181097,90.0,101.24204714026702,0.002773961397824753,-7.5,-3.7420471402670157,67,70
US100,H2,short,PD,1,False,next_open,3.5,136,0.22794117647058823,0.02395553573333077,3.2579528597329848,1.030956760612902,108.5,105.24204714026702,0.00276717896187658,0.5,2.7579528597329848,67,69
US100,H2,short,PD,1,False,break,1.5,99,0.35353535353535354,-0.11811080582434062,-11.692969776609722,0.8178465676646365,52.5,64.19296977660971,0.004819030965169323,-6.5,-5.192969776609722,49,50
US100,H2,short,PD,1,False,break,2.5,97,0.30927835051546393,0.0804848476638173,7.807030223390278,1.1161882001844181,75.0,67.19296977660971,0.00481570647344906,-1.5,9.307030223390278,47,50
US100,H2,short,PD,1,False,break,3.5,96,0.23958333333333334,0.0761148981603154,7.307030223390278,1.0998324052937307,80.5,73.19296977660971,0.004805630030938134,2.5,4.807030223390278,47,49
US100,H2,short,PD,2,False,next_open,1.5,178,0.29775280898876405,-0.2567877364808065,-45.708217093583556,0.634942353189007,79.5,125.20821709358356,0.0032423022016217036,-15.70821709358356,-30.0,88,90
US100,H2,short,PD,2,False,next_open,2.5,178,0.23595505617977527,-0.17668687771826166,-31.450264233850575,0.7695111518439376,105.0,136.4502642338506,0.0032423022016217036,-14.70821709358356,-16.742047140267015,88,90
US100,H2,short,PD,2,False,next_open,3.5,175,0.19428571428571428,-0.12828722419343186,-22.450264233850575,0.8412851021845034,119.0,141.4502642338506,0.003258880729764151,-11.70821709358356,-10.742047140267015,88,87
US100,H2,short,PD,2,False,break,1.5,130,0.36923076923076925,-0.07840745982007478,-10.192969776609722,0.8759873283041976,72.0,82.19296977660971,0.00497120208842706,-3.0,-7.192969776609722,68,62
US100,H2,short,PD,2,False,break,2.5,128,0.28125,-0.017132576379763453,-2.192969776609722,0.9762132646130888,90.0,92.19296977660971,0.004971060420846199,-6.5,4.307030223390278,66,62
US100,H2,short,PD,2,False,break,3.5,127,0.2283464566929134,0.026039608058191166,3.307030223390278,1.033678889954279,101.5,98.19296977660971,0.004964666841841069,1.5,1.807030223390278,66,61
US100,H2,short,PD,1,True,next_open,1.5,68,0.23529411764705882,-0.4117647058823529,-28.0,0.46153846153846156,24.0,52.0,0.0030834795126089484,-15.5,-12.5,28,40
US100,H2,short,PD,1,True,next_open,2.5,68,0.19117647058823528,-0.33444186970980905,-22.742047140267015,0.5883199787560028,32.5,55.24204714026702,0.0030834795126089484,-17.5,-5.242047140267015,28,40
US100,H2,short,PD,1,True,next_open,3.5,68,0.16176470588235295,-0.27561834029804433,-18.742047140267015,0.6725825144872764,38.5,57.24204714026702,0.0030834795126089484,-19.0,0.2579528597329843,28,40
US100,H2,short,PD,1,True,break,1.5,53,0.2641509433962264,-0.34326358069074947,-18.192969776609722,0.5358103792515553,21.0,39.19296977660972,0.004460043652098371,-8.5,-9.692969776609722,21,32
US100,H2,short,PD,1,True,break,2.5,53,0.2641509433962264,-0.07911263729452306,-4.192969776609722,0.8930172987525922,35.0,39.19296977660972,0.004460043652098371,-3.5,-0.692969776609722,21,32
US100,H2,short,PD,1,True,break,3.5,53,0.16981132075471697,-0.2394899957850891,-12.692969776609722,0.71278305484399,31.5,44.19296977660972,0.004460043652098371,-3.0,-9.692969776609722,21,32
US100,H2,short,PD,2,True,next_open,1.5,79,0.26582278481012656,-0.33544303797468356,-26.5,0.5431034482758621,31.5,58.0,0.00322124346067606,-12.0,-14.5,32,47
US100,H2,short,PD,2,True,next_open,2.5,79,0.189873417721519,-0.33850692582616476,-26.742047140267015,0.5837298415805766,37.5,64.24204714026702,0.00322124346067606,-14.5,-12.242047140267015,32,47
US100,H2,short,PD,2,True,next_open,3.5,79,0.1518987341772152,-0.3195195840540129,-25.242047140267015,0.6246091811034238,42.0,67.24204714026702,0.00322124346067606,-18.5,-6.742047140267015,32,47
US100,H2,short,PD,2,True,break,1.5,60,0.31666666666666665,-0.2115494962768287,-12.692969776609722,0.6918656303382847,28.5,41.19296977660972,0.004464154372501718,-5.0,-7.692969776609722,25,35
US100,H2,short,PD,2,True,break,2.5,60,0.25,-0.12821616294349536,-7.692969776609722,0.8297750775256347,37.5,45.19296977660972,0.004464154372501718,-4.0,-3.692969776609722,25,35
US100,H2,short,PD,2,True,break,3.5,60,0.16666666666666666,-0.25321616294349536,-15.192969776609722,0.697308809496071,35.0,50.19296977660972,0.004464154372501718,-2.5,-12.692969776609722,25,35
US100,H2,long,PW,1,False,next_open,1.5,22,0.3181818181818182,-0.20454545454545456,-4.5,0.7,10.5,15.0,0.0045094524797175345,1.5,-6.0,11,11
US100,H2,long,PW,1,False,next_open,2.5,22,0.22727272727272727,-0.20454545454545456,-4.5,0.7352941176470589,12.5,17.0,0.0045094524797175345,-0.5,-4.0,11,11
US100,H2,long,PW,1,False,next_open,3.5,22,0.22727272727272727,0.022727272727272728,0.5,1.0294117647058822,17.5,17.0,0.0045094524797175345,2.5,-2.0,11,11
US100,H2,long,PW,1,False,break,1.5,12,0.3333333333333333,-0.16666666666666666,-2.0,0.75,6.0,8.0,0.007642934520813212,2.5,-4.5,5,7
US100,H2,long,PW,1,False,break,2.5,12,0.3333333333333333,0.16666666666666666,2.0,1.25,10.0,8.0,0.007642934520813212,5.5,-3.5,5,7
US100,H2,long,PW,1,False,break,3.5,12,0.25,0.10183879903051922,1.2220655883662306,1.1317174205105245,10.5,9.277934411633769,0.007642934520813212,3.7220655883662306,-2.5,5,7
US100,H2,long,PW,2,False,next_open,1.5,28,0.39285714285714285,-0.017857142857142856,-0.5,0.9705882352941176,16.5,17.0,0.005802000764689281,5.0,-5.5,15,13
US100,H2,long,PW,2,False,next_open,2.5,28,0.2857142857142857,-0.08544319983632544,-2.3924095954171123,0.8803795202291443,17.607590404582886,20.0,0.005802000764689281,2.5,-4.892409595417112,15,13
US100,H2,long,PW,2,False,next_open,3.5,28,0.2857142857142857,0.16455680016367458,4.607590404582888,1.2303795202291443,24.607590404582886,20.0,0.005802000764689281,7.5,-2.8924095954171123,15,13
US100,H2,long,PW,2,False,break,1.5,18,0.4444444444444444,0.1111111111111111,2.0,1.2,12.0,10.0,0.00909158008743208,6.0,-4.0,9,9
US100,H2,long,PW,2,False,break,2.5,18,0.3888888888888889,0.226402888811648,4.075251998609664,1.3704774544190603,15.075251998609664,11.0,0.00909158008743208,8.5,-4.424748001390336,9,9
US100,H2,long,PW,2,False,break,3.5,18,0.3333333333333333,0.29429542149866084,5.297317586975895,1.4314502268359164,17.575251998609662,12.277934411633769,0.00909158008743208,8.722065588366231,-3.424748001390336,9,9
US100,H2,long,PW,1,True,next_open,1.5,7,0.7142857142857143,0.7857142857142857,5.5,3.75,7.5,2.0,0.005137426093326895,6.0,-0.5,4,3
US100,H2,long,PW,1,True,next_open,2.5,7,0.5714285714285714,1.0,7.0,3.3333333333333335,10.0,3.0,0.005137426093326895,6.5,0.5,4,3
US100,H2,long,PW,1,True,next_open,3.5,7,0.5714285714285714,1.5714285714285714,11.0,4.666666666666667,14.0,3.0,0.005137426093326895,9.5,1.5,4,3
US100,H2,long,PW,1,True,break,1.5,4,1.0,1.5,6.0,inf,6.0,-0.0,0.010454930543583239,4.5,1.5,3,1
US100,H2,long,PW,1,True,break,2.5,4,1.0,2.5,10.0,inf,10.0,-0.0,0.010454930543583239,7.5,2.5,3,1
US100,H2,long,PW,1,True,break,3.5,4,0.75,2.3055163970915578,9.222065588366231,8.216384115188136,10.5,1.2779344116337694,0.010454930543583239,5.722065588366231,3.5,3,1
US100,H2,long,PW,2,True,next_open,1.5,9,0.6666666666666666,0.6666666666666666,6.0,3.0,9.0,3.0,0.00807957146680028,5.0,1.0,5,4
US100,H2,long,PW,2,True,next_open,2.5,9,0.5555555555555556,0.6786211560647654,6.107590404582888,2.526897601145722,10.107590404582888,4.0,0.00807957146680028,5.5,0.6075904045828878,5,4
US100,H2,long,PW,2,True,next_open,3.5,9,0.5555555555555556,1.12306560050921,10.107590404582888,3.526897601145722,14.107590404582888,4.0,0.00807957146680028,8.5,1.6075904045828877,5,4
US100,H2,long,PW,2,True,break,1.5,6,0.8333333333333334,1.0833333333333333,6.5,7.5,7.5,1.0,0.013643895344450582,3.5,3.0,4,2
US100,H2,long,PW,2,True,break,2.5,6,0.8333333333333334,1.5125419997682774,9.075251998609664,10.075251998609664,10.075251998609664,1.0,0.013643895344450582,6.5,2.575251998609664,4,2
US100,H2,long,PW,2,True,break,3.5,6,0.6666666666666666,1.3828862644959825,8.297317586975895,4.642474315590558,10.575251998609664,2.2779344116337694,0.013643895344450582,4.722065588366231,3.575251998609664,4,2
US100,H2,short,PW,1,False,next_open,1.5,27,0.25925925925925924,-0.3602534113060419,-9.726842105263131,0.5191121750670039,10.5,20.22684210526313,0.0028825978221177014,-6.0,-3.726842105263131,16,11
US100,H2,short,PW,1,False,next_open,2.5,27,0.1111111111111111,-0.6195126705653011,-16.72684210526313,0.30957398275075526,7.5,24.22684210526313,0.0028825978221177014,-12.5,-4.226842105263131,16,11
US100,H2,short,PW,1,False,next_open,3.5,27,0.1111111111111111,-0.5084015594541901,-13.726842105263131,0.4334035758510574,10.5,24.22684210526313,0.0028825978221177014,-11.5,-2.226842105263131,16,11
US100,H2,short,PW,1,False,break,1.5,19,0.15789473684210525,-0.6052631578947368,-11.5,0.28125,4.5,16.0,0.0048872530413445435,-8.5,-3.0,11,8
US100,H2,short,PW,1,False,break,2.5,19,0.15789473684210525,-0.4473684210526316,-8.5,0.46875,7.5,16.0,0.0048872530413445435,-7.5,-1.0,11,8
US100,H2,short,PW,1,False,break,3.5,19,0.10526315789473684,-0.5263157894736842,-10.0,0.4117647058823529,7.0,17.0,0.0048872530413445435,-6.5,-3.5,11,8
US100,H2,short,PW,2,False,next_open,1.5,33,0.2727272727272727,-0.32505582137161004,-10.726842105263131,0.5572331689513594,13.5,24.22684210526313,0.0029184702727127337,-3.0,-7.726842105263131,18,15
US100,H2,short,PW,2,False,next_open,2.5,33,0.15151515151515152,-0.47657097288676153,-15.726842105263131,0.4428408942589178,12.5,28.22684210526313,0.0029184702727127337,-7.5,-8.226842105263131,18,15
US100,H2,short,PW,2,False,next_open,3.5,33,0.09090909090909091,-0.5977830940988828,-19.72684210526313,0.3473733697828702,10.5,30.22684210526313,0.0029184702727127337,-13.5,-6.226842105263131,18,15
US100,H2,short,PW,2,False,break,1.5,23,0.21739130434782608,-0.45652173913043476,-10.5,0.4166666666666667,7.5,18.0,0.004766433211159079,-5.5,-5.0,13,10
US100,H2,short,PW,2,False,break,2.5,23,0.17391304347826086,-0.391304347826087,-9.0,0.5263157894736842,10.0,19.0,0.004766433211159079,-6.0,-3.0,13,10
US100,H2,short,PW,2,False,break,3.5,23,0.08695652173913043,-0.6086956521739131,-14.0,0.3333333333333333,7.0,21.0,0.004766433211159079,-8.5,-5.5,13,10
US100,H2,short,PW,1,True,next_open,1.5,18,0.2222222222222222,-0.4444444444444444,-8.0,0.42857142857142855,6.0,14.0,0.003189255610210552,-6.0,-2.0,11,7
US100,H2,short,PW,1,True,next_open,2.5,18,0.16666666666666666,-0.4166666666666667,-7.5,0.5,7.5,15.0,0.003189255610210552,-7.5,0.0,11,7
US100,H2,short,PW,1,True,next_open,3.5,18,0.16666666666666666,-0.25,-4.5,0.7,10.5,15.0,0.003189255610210552,-6.5,2.0,11,7
US100,H2,short,PW,1,True,break,1.5,15,0.2,-0.5,-7.5,0.375,4.5,12.0,0.005293575328721139,-5.5,-2.0,8,7
US100,H2,short,PW,1,True,break,2.5,15,0.2,-0.3,-4.5,0.625,7.5,12.0,0.005293575328721139,-4.5,0.0,8,7
US100,H2,short,PW,1,True,break,3.5,15,0.13333333333333333,-0.4,-6.0,0.5384615384615384,7.0,13.0,0.005293575328721139,-3.5,-2.5,8,7
US100,H2,short,PW,2,True,next_open,1.5,21,0.19047619047619047,-0.5238095238095238,-11.0,0.35294117647058826,6.0,17.0,0.0031709819268665273,-6.0,-5.0,11,10
US100,H2,short,PW,2,True,next_open,2.5,21,0.14285714285714285,-0.5,-10.5,0.4166666666666667,7.5,18.0,0.0031709819268665273,-7.5,-3.0,11,10
US100,H2,short,PW,2,True,next_open,3.5,21,0.14285714285714285,-0.35714285714285715,-7.5,0.5833333333333334,10.5,18.0,0.0031709819268665273,-6.5,-1.0,11,10
US100,H2,short,PW,2,True,break,1.5,16,0.1875,-0.53125,-8.5,0.34615384615384615,4.5,13.0,0.00517425881607521,-5.5,-3.0,8,8
US100,H2,short,PW,2,True,break,2.5,16,0.1875,-0.34375,-5.5,0.5769230769230769,7.5,13.0,0.00517425881607521,-4.5,-1.0,8,8
US100,H2,short,PW,2,True,break,3.5,16,0.125,-0.4375,-7.0,0.5,7.0,14.0,0.00517425881607521,-3.5,-3.5,8,8
XAUUSD,M15,long,PD,1,False,next_open,1.5,111,0.40540540540540543,0.013513513513513514,1.5,1.0227272727272727,67.5,66.0,0.003313159433022877,7.0,-5.5,68,43
XAUUSD,M15,long,PD,1,False,next_open,2.5,110,0.32727272727272727,0.14545454545454545,16.0,1.2162162162162162,90.0,74.0,0.0033383286372578496,17.0,-1.0,67,43
XAUUSD,M15,long,PD,1,False,next_open,3.5,106,0.24528301886792453,0.10377358490566038,11.0,1.1375,91.0,80.0,0.003183538965713749,13.5,-2.5,63,43
XAUUSD,M15,long,PD,1,False,break,1.5,76,0.3684210526315789,-0.07894736842105263,-6.0,0.875,42.0,48.0,0.00493294513261706,-0.5,-5.5,48,28
XAUUSD,M15,long,PD,1,False,break,2.5,68,0.23529411764705882,-0.17647058823529413,-12.0,0.7692307692307693,40.0,52.0,0.004700747910077252,-3.5,-8.5,42,26
XAUUSD,M15,long,PD,1,False,break,3.5,65,0.2,-0.10036779546983615,-6.52390670553935,0.8745979085641274,45.5,52.023906705539346,0.004388479206066653,1.4760932944606502,-8.0,39,26
XAUUSD,M15,long,PD,2,False,next_open,1.5,144,0.4097222222222222,0.024305555555555556,3.5,1.0411764705882354,88.5,85.0,0.0037511292472939394,16.5,-13.0,86,58
XAUUSD,M15,long,PD,2,False,next_open,2.5,143,0.32867132867132864,0.15034965034965034,21.5,1.2239583333333333,117.5,96.0,0.0037735528996024575,30.5,-9.0,85,58
XAUUSD,M15,long,PD,2,False,next_open,3.5,134,0.26119402985074625,0.17537313432835822,23.5,1.2373737373737375,122.5,99.0,0.0036594805622527,32.0,-8.5,76,58
XAUUSD,M15,long,PD,2,False,break,1.5,103,0.39805825242718446,-0.0048543689320388345,-0.5,0.9919354838709677,61.5,62.0,0.005306650655377686,10.5,-11.0,62,41
XAUUSD,M15,long,PD,2,False,break,2.5,92,0.2717391304347826,-0.04891304347826087,-4.5,0.9328358208955224,62.5,67.0,0.005193036531410553,10.0,-14.5,53,39
XAUUSD,M15,long,PD,2,False,break,3.5,89,0.24719101123595505,0.1120909358928163,9.97609329446065,1.1488438049170917,77.0,67.02390670553935,0.004981569116841013,21.97609329446065,-12.0,50,39
XAUUSD,M15,long,PD,1,True,next_open,1.5,44,0.4318181818181818,0.07954545454545454,3.5,1.14,28.5,25.0,0.003691832109909965,6.5,-3.0,26,18
XAUUSD,M15,long,PD,1,True,next_open,2.5,44,0.3181818181818182,0.11363636363636363,5.0,1.1666666666666667,35.0,30.0,0.003691832109909965,9.0,-4.0,26,18
XAUUSD,M15,long,PD,1,True,next_open,3.5,43,0.27906976744186046,0.2558139534883721,11.0,1.3548387096774193,42.0,31.0,0.0035500784960141468,15.5,-4.5,25,18
XAUUSD,M15,long,PD,1,True,break,1.5,34,0.4117647058823529,0.029411764705882353,1.0,1.05,21.0,20.0,0.00510746856649566,4.0,-3.0,21,13
XAUUSD,M15,long,PD,1,True,break,2.5,31,0.2903225806451613,0.016129032258064516,0.5,1.0227272727272727,22.5,22.0,0.0049342463724620575,4.5,-4.0,20,11
XAUUSD,M15,long,PD,1,True,break,3.5,29,0.20689655172413793,-0.06978988639790862,-2.02390670553935,0.9120954262270176,21.0,23.02390670553935,0.0045767955732577605,4.47609329446065,-6.5,18,11
XAUUSD,M15,long,PD,2,True,next_open,1.5,52,0.40384615384615385,0.009615384615384616,0.5,1.0161290322580645,31.5,31.0,0.004291598484847825,8.5,-8.0,29,23
XAUUSD,M15,long,PD,2,True,next_open,2.5,52,0.3076923076923077,0.07692307692307693,4.0,1.1111111111111112,40.0,36.0,0.004291598484847825,13.0,-9.0,29,23
XAUUSD,M15,long,PD,2,True,next_open,3.5,50,0.28,0.26,13.0,1.3611111111111112,49.0,36.0,0.004146765977792337,22.5,-9.5,27,23
XAUUSD,M15,long,PD,2,True,break,1.5,40,0.4,0.0,0.0,1.0,24.0,24.0,0.005778765702376726,6.0,-6.0,24,16
XAUUSD,M15,long,PD,2,True,break,2.5,36,0.3055555555555556,0.06944444444444445,2.5,1.1,27.5,25.0,0.005669912366319305,9.5,-7.0,22,14
XAUUSD,M15,long,PD,2,True,break,3.5,34,0.23529411764705882,0.05812039101354854,1.9760932944606502,1.0759337680087835,28.0,26.02390670553935,0.005408302331342538,11.47609329446065,-9.5,20,14
XAUUSD,M15,short,PD,1,False,next_open,1.5,121,0.34710743801652894,-0.13441987164689037,-16.264804469273734,0.7948042062529954,63.0,79.26480446927374,0.002437803003277331,-20.5,4.235195530726264,88,33
XAUUSD,M15,short,PD,1,False,next_open,2.5,120,0.2833333333333333,-0.010540037243947802,-1.2648044692737361,0.9853381170101156,85.0,86.26480446927374,0.0024187714252956413,-17.0,15.735195530726264,87,33
XAUUSD,M15,short,PD,1,False,next_open,3.5,119,0.2184873949579832,-0.019031970330031397,-2.264804469273736,0.975716407897259,91.0,93.26480446927374,0.002377108765404958,-14.0,11.735195530726264,86,33
XAUUSD,M15,short,PD,1,False,break,1.5,82,0.3902439024390244,-0.024390243902439025,-2.0,0.96,48.0,50.0,0.0041411994666074635,-5.5,3.5,58,24
XAUUSD,M15,short,PD,1,False,break,2.5,81,0.2962962962962963,0.037037037037037035,3.0,1.0526315789473684,60.0,57.0,0.004010387979215684,-8.0,11.0,57,24
XAUUSD,M15,short,PD,1,False,break,3.5,78,0.23076923076923078,0.012125402310737868,0.9457813802375536,1.0157630230039592,60.945781380237555,60.0,0.0036679507988086535,-2.0542186197624464,3.0,54,24
XAUUSD,M15,short,PD,2,False,next_open,1.5,151,0.3443708609271523,-0.14082651966406445,-21.264804469273734,0.7857769973661106,78.0,99.26480446927374,0.002581745988815508,-26.0,4.735195530726264,106,45
XAUUSD,M15,short,PD,2,False,next_open,2.5,148,0.27702702702702703,-0.03219462479239011,-4.764804469273736,0.9555790504364493,102.5,107.26480446927374,0.002568226181010088,-19.0,14.235195530726266,103,45
XAUUSD,M15,short,PD,2,False,next_open,3.5,147,0.22448979591836735,0.008402690685212679,1.2351955307262639,1.0108099386898999,115.5,114.26480446927374,0.0025355159648789522,-12.0,13.235195530726264,102,45
XAUUSD,M15,short,PD,2,False,break,1.5,108,0.37037037037037035,-0.07407407407407407,-8.0,0.8823529411764706,60.0,68.0,0.004040463934438975,-13.0,5.0,73,35
XAUUSD,M15,short,PD,2,False,break,2.5,107,0.2803738317757009,-0.018691588785046728,-2.0,0.974025974025974,75.0,77.0,0.003940496962374465,-12.5,10.5,72,35
XAUUSD,M15,short,PD,2,False,break,3.5,104,0.22115384615384615,-0.024559794420792754,-2.5542186197624464,0.9684664367930561,78.44578138023755,81.0,0.003681652990044926,-8.054218619762446,5.5,69,35
XAUUSD,M15,short,PD,1,True,next_open,1.5,71,0.38028169014084506,-0.05302541506019347,-3.764804469273736,0.914948128328748,40.5,44.264804469273734,0.0031629028445336453,-7.5,3.735195530726264,50,21
XAUUSD,M15,short,PD,1,True,next_open,2.5,70,0.3,0.046217079010375195,3.235195530726264,1.0656695092080197,52.5,49.264804469273734,0.0031406358514401247,-7.0,10.235195530726264,49,21
XAUUSD,M15,short,PD,1,True,next_open,3.5,70,0.21428571428571427,-0.03949720670391051,-2.764804469273736,0.9499716954429664,52.5,55.264804469273734,0.0030524149785188114,-4.0,1.2351955307262639,49,21
XAUUSD,M15,short,PD,1,True,break,1.5,49,0.40816326530612246,0.02040816326530612,1.0,1.0344827586206897,30.0,29.0,0.004626339049218624,-1.5,2.5,34,15
XAUUSD,M15,short,PD,1,True,break,2.5,48,0.3333333333333333,0.16666666666666666,8.0,1.25,40.0,32.0,0.00441570173888273,2.0,6.0,33,15
XAUUSD,M15,short,PD,1,True,break,3.5,45,0.26666666666666666,0.1543506973386123,6.945781380237554,1.2104782236435623,39.945781380237555,33.0,0.00384916487682168,3.945781380237554,3.0,30,15
XAUUSD,M15,short,PD,2,True,next_open,1.5,80,0.375,-0.0658100558659217,-5.264804469273736,0.8952586302709673,45.0,50.264804469273734,0.0030960939213042936,-12.0,6.735195530726264,57,23
XAUUSD,M15,short,PD,2,True,next_open,2.5,79,0.2911392405063291,0.015635386464889416,1.2351955307262639,1.021953253768096,57.5,56.264804469273734,0.003075517991686879,-10.5,11.735195530726264,56,23
XAUUSD,M15,short,PD,2,True,next_open,3.5,79,0.21518987341772153,-0.03499752492751565,-2.764804469273736,0.955596030649416,59.5,62.264804469273734,0.0029973475979591328,-6.5,3.735195530726264,56,23
XAUUSD,M15,short,PD,2,True,break,1.5,57,0.40350877192982454,0.008771929824561403,0.5,1.0147058823529411,34.5,34.0,0.004392572528338584,-5.0,5.5,40,17
XAUUSD,M15,short,PD,2,True,break,2.5,56,0.32142857142857145,0.125,7.0,1.1842105263157894,45.0,38.0,0.0042078518601778156,-0.5,7.5,39,17
XAUUSD,M15,short,PD,2,True,break,3.5,53,0.24528301886792453,0.06501474302335007,3.4457813802375536,1.0861445345059388,43.445781380237555,40.0,0.003715064908689853,-2.0542186197624464,5.5,36,17
XAUUSD,M15,long,PW,1,False,next_open,1.5,16,0.25,-0.375,-6.0,0.5,6.0,12.0,0.006170265967091722,-4.0,-2.0,9,7
XAUUSD,M15,long,PW,1,False,next_open,2.5,16,0.1875,-0.34375,-5.5,0.5769230769230769,7.5,13.0,0.006170265967091722,-2.0,-3.5,9,7
XAUUSD,M15,long,PW,1,False,next_open,3.5,15,0.06666666666666667,-0.7,-10.5,0.25,3.5,14.0,0.006354287908622673,-3.5,-7.0,8,7
XAUUSD,M15,long,PW,1,False,break,1.5,10,0.2,-0.5,-5.0,0.375,3.0,8.0,0.011094387835339932,-2.0,-3.0,7,3
XAUUSD,M15,long,PW,1,False,break,2.5,10,0.2,-0.356259980836793,-3.56259980836793,0.5546750239540088,4.4374001916320704,8.0,0.011094387835339932,-0.56259980836793,-3.0,7,3
XAUUSD,M15,long,PW,1,False,break,3.5,10,0.2,-0.256259980836793,-2.56259980836793,0.6796750239540088,5.4374001916320704,8.0,0.011094387835339932,0.43740019163207,-3.0,7,3
XAUUSD,M15,long,PW,2,False,next_open,1.5,24,0.2916666666666667,-0.2708333333333333,-6.5,0.6176470588235294,10.5,17.0,0.006510802803814734,-4.5,-2.0,12,12
XAUUSD,M15,long,PW,2,False,next_open,2.5,24,0.20833333333333334,-0.2708333333333333,-6.5,0.6578947368421053,12.5,19.0,0.006510802803814734,-1.5,-5.0,12,12
XAUUSD,M15,long,PW,2,False,next_open,3.5,23,0.13043478260869565,-0.41304347826086957,-9.5,0.525,10.5,20.0,0.006645623062931572,-2.0,-7.5,11,12
XAUUSD,M15,long,PW,2,False,break,1.5,15,0.3333333333333333,-0.16666666666666666,-2.5,0.75,7.5,10.0,0.0112721088009982,-1.5,-1.0,9,6
XAUUSD,M15,long,PW,2,False,break,2.5,15,0.26666666666666666,-0.104173320557862,-1.56259980836793,0.8579454719665519,9.43740019163207,11.0,0.0112721088009982,0.93740019163207,-2.5,9,6
XAUUSD,M15,long,PW,2,False,break,3.5,15,0.26666666666666666,0.095826679442138,1.43740019163207,1.1306727446938245,12.43740019163207,11.0,0.0112721088009982,2.93740019163207,-1.5,9,6
XAUUSD,M15,long,PW,1,True,next_open,1.5,10,0.2,-0.5,-5.0,0.375,3.0,8.0,0.0072808453770921685,-2.5,-2.5,5,5
XAUUSD,M15,long,PW,1,True,next_open,2.5,10,0.2,-0.3,-3.0,0.625,5.0,8.0,0.0072808453770921685,-1.5,-1.5,5,5
XAUUSD,M15,long,PW,1,True,next_open,3.5,10,0.1,-0.55,-5.5,0.3888888888888889,3.5,9.0,0.0072808453770921685,-0.5,-5.0,5,5
XAUUSD,M15,long,PW,1,True,break,1.5,6,0.16666666666666666,-0.5833333333333334,-3.5,0.3,1.5,5.0,0.012984118344130248,-1.5,-2.0,4,2
XAUUSD,M15,long,PW,1,True,break,2.5,6,0.16666666666666666,-0.510433301394655,-3.06259980836793,0.387480038326414,1.93740019163207,5.0,0.012984118344130248,-1.06259980836793,-2.0,4,2
XAUUSD,M15,long,PW,1,True,break,3.5,6,0.16666666666666666,-0.510433301394655,-3.06259980836793,0.387480038326414,1.93740019163207,5.0,0.012984118344130248,-1.06259980836793,-2.0,4,2
XAUUSD,M15,long,PW,2,True,next_open,1.5,12,0.16666666666666666,-0.5833333333333334,-7.0,0.3,3.0,10.0,0.008366408347872117,-2.5,-4.5,5,7
XAUUSD,M15,long,PW,2,True,next_open,2.5,12,0.16666666666666666,-0.4166666666666667,-5.0,0.5,5.0,10.0,0.008366408347872117,-1.5,-3.5,5,7
XAUUSD,M15,long,PW,2,True,next_open,3.5,12,0.08333333333333333,-0.625,-7.5,0.3181818181818182,3.5,11.0,0.008366408347872117,-0.5,-7.0,5,7
XAUUSD,M15,long,PW,2,True,break,1.5,7,0.14285714285714285,-0.6428571428571429,-4.5,0.25,1.5,6.0,0.014936648835341149,-1.5,-3.0,4,3
XAUUSD,M15,long,PW,2,True,break,2.5,7,0.14285714285714285,-0.5803714011954185,-4.0625998083679296,0.32290003193867833,1.93740019163207,6.0,0.014936648835341149,-1.06259980836793,-3.0,4,3
XAUUSD,M15,long,PW,2,True,break,3.5,7,0.14285714285714285,-0.5803714011954185,-4.0625998083679296,0.32290003193867833,1.93740019163207,6.0,0.014936648835341149,-1.06259980836793,-3.0,4,3
