symbol,tf,direction,zone,trigger,rr,rsi,k,trades,winrate,avg_r,sum_r,pf,gross_win,gross_loss,h1_avg_r,h2_avg_r,h1_sum_r,h2_sum_r,h1_trades,h2_trades
US100,M15,long,SR,candle+macd,2.5,9,5,139,0.35251798561151076,0.22257432149518472,30.937830687830676,1.3378887909738373,122.5,91.56216931216932,0.2945205479452055,0.14299743466410114,21.5,9.437830687830676,73,66
US100,M15,long,BB,candle,1.5,9,5,257,0.38910505836575876,-0.03331583389949153,-8.562169312169324,0.9460011845870212,150.0,158.56216931216932,-0.10984848484848485,0.047502645502645414,-14.5,5.937830687830677,132,125
US100,M15,long,BB,candle,2.5,9,5,252,0.29365079365079366,0.021578693205677284,5.437830687830676,1.0302838326617507,185.0,179.56216931216932,-0.050387596899224806,0.09705553404740387,-6.5,11.937830687830676,129,123
US100,M15,long,BB,macd,1.5,9,5,111,0.35135135135135137,-0.12162162162162163,-13.5,0.8125,58.5,72.0,0.0,-0.24107142857142858,0.0,-13.5,55,56
US100,M15,long,BB,macd,2.5,9,5,111,0.3063063063063063,0.07207207207207207,8.0,1.103896103896104,85.0,77.0,0.14545454545454545,0.0,8.0,0.0,55,56
US100,M15,long,BB,candle+macd,1.5,9,5,229,0.3799126637554585,-0.05704004066449486,-13.062169312169324,0.90901384832263,130.5,143.56216931216932,-0.15254237288135594,0.04448496115162772,-18.0,4.937830687830677,118,111
US100,M15,long,BB,candle+macd,2.5,9,5,225,0.3022222222222222,0.05083480305702523,11.437830687830676,1.0721346758652908,170.0,158.56216931216932,-0.034482758620689655,0.14163147420028144,-4.0,15.437830687830676,116,109
US100,M15,long,FIB,candle,1.5,9,5,47,0.44680851063829785,0.11702127659574468,5.5,1.2115384615384615,31.5,26.0,0.2037037037037037,0.0,5.5,0.0,27,20
US100,M15,long,FIB,candle,2.5,9,5,46,0.30434782608695654,0.06521739130434782,3.0,1.09375,35.0,32.0,0.34615384615384615,-0.3,9.0,-6.0,26,20
US100,M15,long,FIB,macd,1.5,9,5,25,0.36,-0.1,-2.5,0.84375,13.5,16.0,0.029411764705882353,-0.375,0.5,-3.0,17,8
US100,M15,long,FIB,macd,2.5,9,5,25,0.32,0.12,3.0,1.1764705882352942,20.0,17.0,0.23529411764705882,-0.125,4.0,-1.0,17,8
US100,M15,long,FIB,candle+macd,1.5,9,5,40,0.35,-0.125,-5.0,0.8076923076923077,21.0,26.0,-0.038461538461538464,-0.2857142857142857,-1.0,-4.0,26,14
US100,M15,long,FIB,candle+macd,2.5,9,5,40,0.275,-0.0375,-1.5,0.9482758620689655,27.5,29.0,0.21153846153846154,-0.5,5.5,-7.0,26,14
US100,M15,long,SR+BB,candle,1.5,9,5,139,0.43884892086330934,0.08588367401317033,11.937830687830676,1.1500440572578097,91.5,79.56216931216932,0.06164383561643835,0.11269440436107085,4.5,7.437830687830676,73,66
US100,M15,long,SR+BB,candle,2.5,9,5,135,0.34074074074074073,0.181020968058005,24.437830687830676,1.2698459066676404,115.0,90.56216931216932,0.18309859154929578,0.1787161044973543,13.0,11.437830687830676,71,64
US100,M15,long,SR+BB,macd,1.5,9,5,65,0.4153846153846154,0.038461538461538464,2.5,1.0657894736842106,40.5,38.0,0.21212121212121213,-0.140625,7.0,-4.5,33,32
US100,M15,long,SR+BB,macd,2.5,9,5,65,0.36923076923076925,0.2923076923076923,19.0,1.4634146341463414,60.0,41.0,0.3787878787878788,0.203125,12.5,6.5,33,32
US100,M15,long,SR+BB,candle+macd,1.5,9,5,120,0.4166666666666667,0.028648589065255633,3.437830687830676,1.0480397774532817,75.0,71.56216931216932,0.0,0.0625060125060123,0.0,3.437830687830677,65,55
US100,M15,long,SR+BB,candle+macd,2.5,9,5,117,0.3504273504273504,0.21314385203274083,24.937830687830676,1.3215205416375326,102.5,77.56216931216932,0.203125,0.2252420884496354,13.0,11.937830687830676,64,53
US100,M15,long,SR+FIB,candle,1.5,9,5,35,0.5142857142857142,0.2857142857142857,10.0,1.588235294117647,27.0,17.0,0.36363636363636365,0.15384615384615385,8.0,2.0,22,13
