symbol,tf,direction,k,tol,bottoms,entry,tp,trades,winrate,avg_r,sum_r,pf,net05_avg_r,risk_pct,h1_avg_r,h2_avg_r,h1_n,h2_n
XAUUSD,M10,long,5,0.5,2,touch,3.5R,82,0.34146341463414637,0.3363490303805405,27.58062049120432,1.5066281464027742,0.24800179293230376,0.007429477374784404,0.5022318489032709,0.2406474043097346,30,52
XAUUSD,M10,long,5,0.5,2,touch,measured,88,0.5227272727272727,-0.07624365778799817,-6.709441885343839,0.8419060031644346,-0.1675476404579638,0.007352328021546264,0.014329596383979928,-0.13058761029118499,33,55
XAUUSD,M10,long,5,0.5,2,confirm,1.5R,70,0.44285714285714284,0.08959962008618358,6.271973406032851,1.159035000843098,0.007833462379226063,0.007913592574077921,0.1582212372604755,0.04651162790697704,27,43
XAUUSD,M10,long,5,0.5,2,confirm,2.5R,67,0.373134328358209,0.17170579644689085,11.504288361941686,1.27108656894837,0.09413999096974976,0.008069624259618479,0.4314788406911525,0.01707898439673509,25,42
XAUUSD,M10,long,5,0.5,2,confirm,3.5R,65,0.3384615384615385,0.23469400841092636,15.255110546710213,1.3511952359314967,0.15673365015290236,0.008118624405515779,0.4715656530421366,0.09603743594387652,24,41
XAUUSD,M10,long,5,0.5,2,confirm,measured,71,0.5492957746478874,-0.1414449151311717,-10.04258897431319,0.6904037153892084,-0.22243675890720538,0.008065003552080011,-0.0449598608259255,-0.20427239235319253,28,43
XAUUSD,M10,long,5,0.5,3,touch,1.5R,14,0.35714285714285715,-0.13854100347220363,-1.9395740486108508,0.7945273760635131,-0.2363790832773016,0.007976398958769533,-1.1465246828703042,0.136363636363642,3,11
XAUUSD,M10,long,5,0.5,3,touch,2.5R,14,0.2857142857142857,-0.17372963073315045,-2.4322148302641065,0.767019725236037,-0.2715677105382485,0.007976398958769533,-1.1465246828703042,0.09157811075880047,3,11
XAUUSD,M10,long,5,0.5,3,touch,3.5R,14,0.2857142857142857,0.04055608355257353,0.5677851697360294,1.0543877716746095,-0.05728199625252449,0.007976398958769533,-1.1465246828703042,0.3643053834860856,3,11
XAUUSD,M10,long,5,0.5,3,touch,measured,14,0.5,-0.1546270616047167,-2.164778862466034,0.7090184399911669,-0.2524651414098146,0.007976398958769533,-0.5872378136821658,-0.03664231103813965,3,11
XAUUSD,M10,long,5,0.5,3,confirm,1.5R,11,0.36363636363636365,-0.130699287339847,-1.437692160738317,0.8067018465314386,-0.23222763369773933,0.007355834630735699,-1.1458973869127804,0.25000000000000305,3,8
XAUUSD,M10,long,5,0.5,3,confirm,2.5R,11,0.36363636363636365,0.02904710031495035,0.31951810346445386,1.042959307344166,-0.07248124604294205,0.007355834630735699,-1.1458973869127804,0.4696512830253493,3,8
XAUUSD,M10,long,5,0.5,3,confirm,3.5R,11,0.36363636363636365,0.11485946064979609,1.263454067147757,1.1698717881626246,0.013331114291903721,0.007355834630735699,-1.1458973869127804,0.5876432784857623,3,8
XAUUSD,M10,long,5,0.5,3,confirm,measured,11,0.5454545454545454,-0.19519503320612264,-2.147145365267349,0.6051366458788638,-0.2967233795640151,0.007355834630735699,-0.6221156203743535,-0.035099813018036136,3,8
XAUUSD,M10,long,5,1.0,2,touch,1.5R,140,0.4642857142857143,0.15327882800685413,21.45903592095958,1.2858935501911788,0.06352538146076922,0.0072138007354773425,0.2628639039903026,0.06361831129312362,63,77
XAUUSD,M10,long,5,1.0,2,touch,2.5R,124,0.3870967741935484,0.21747292547780597,26.96664275924794,1.3538338162427652,0.1309308446121906,0.007459191978548034,0.5251389143701433,0.0025281935119264927,51,73
XAUUSD,M10,long,5,1.0,2,touch,3.5R,120,0.36666666666666664,0.37310411967304485,44.772494360765386,1.5874673641732593,0.2866078627903439,0.007490686483985217,0.6498763521962043,0.17540966787078813,50,70
XAUUSD,M10,long,5,1.0,2,touch,measured,151,0.5827814569536424,0.039453411372148285,5.957465117194391,1.0944736660823071,-0.050222843550395746,0.007239980110731679,0.17225438198993093,-0.06091941525757116,65,86
XAUUSD,M10,long,5,1.0,2,confirm,1.5R,109,0.45871559633027525,0.11363002621263671,12.3856728571774,1.207911838461635,0.03408119287494964,0.00785375629424977,0.3298543853224094,-0.05028198795122323,47,62
XAUUSD,M10,long,5,1.0,2,confirm,2.5R,100,0.4,0.22395233790331706,22.395233790331705,1.3697306479971803,0.14892383085347957,0.008124792320109346,0.5588713152747115,0.0006730196557207079,40,60
XAUUSD,M10,long,5,1.0,2,confirm,3.5R,96,0.3854166666666667,0.3375042345095534,32.40040651291713,1.543888746512566,0.261521178832867,0.008134458303357088,0.6444551994182174,0.11825354528907925,40,56
XAUUSD,M10,long,5,1.0,2,confirm,measured,123,0.6260162601626016,0.002779071011139576,0.34182573437016783,1.0073609543985733,-0.07679655263726622,0.007879875232918158,0.16234758480138411,-0.12210063543339959,54,69
XAUUSD,M10,long,5,1.0,3,touch,1.5R,25,0.44,0.08241703805556502,2.0604259513891257,1.1426929869574192,-0.006863639588848125,0.007758593373751341,-0.742446756076365,0.47058823529412036,8,17
XAUUSD,M10,long,5,1.0,3,touch,2.5R,25,0.28,-0.12341672267322419,-3.085418066830605,0.8340528679762993,-0.2126974003176374,0.007758593373751341,-0.6174467560763632,0.10906799892825297,8,17
XAUUSD,M10,long,5,1.0,3,touch,3.5R,25,0.28,0.044296191957957164,1.107404798948929,1.059561021033247,-0.04498448568645598,0.007758593373751341,-0.6051087259269782,0.34989850625675034,8,17
XAUUSD,M10,long,5,1.0,3,touch,measured,25,0.6,0.05676153625973459,1.4190384064933648,1.135928764898428,-0.03251914138467858,0.007758593373751341,-0.1746249735814988,0.1656493055967856,8,17
XAUUSD,M10,long,5,1.0,3,confirm,1.5R,22,0.36363636363636365,-0.11689790092598627,-2.571753820371698,0.823511030170142,-0.20459301756019313,0.007719380193456501,-0.7422115200922935,0.24042416716904638,8,14
XAUUSD,M10,long,5,1.0,3,confirm,2.5R,22,0.3181818181818182,-0.014297434371312055,-0.3145435561688652,0.9798003770289919,-0.10199255100551889,0.007719380193456501,-0.6172115200922917,0.3302249003263906,8,14
XAUUSD,M10,long,5,1.0,3,confirm,3.5R,22,0.3181818181818182,0.06576221073724016,1.4467686362192835,1.0929098066222032,-0.021932905896966694,0.007719380193456501,-0.5929033953357462,0.442142557064661,8,14
XAUUSD,M10,long,5,1.0,3,confirm,measured,22,0.6363636363636364,0.01616218217982787,0.3555680079562131,1.0421404338037739,-0.07153293445437896,0.007719380193456501,-0.22614456762925633,0.15462318207073314,8,14
XAUUSD,M10,short,3,0.5,2,touch,1.5R,166,0.42168674698795183,0.0419111528249702,6.9572513689450535,1.0709614067953757,-0.07825176691995116,0.0057517559391475,-0.009114861303412158,0.08937721247927938,80,86
XAUUSD,M10,short,3,0.5,2,touch,2.5R,153,0.32679738562091504,0.06959095611061995,10.647416284924853,1.1029054490295815,-0.049514407235870604,0.0058424701547390365,-0.07320765829203532,0.2033516835257654,74,79
XAUUSD,M10,short,3,0.5,2,touch,3.5R,144,0.2708333333333333,0.06969531100620968,10.036124784894195,1.0951580493151067,-0.05113307779335068,0.005682742892640349,-0.06424591208569627,0.1999669115476525,71,73
XAUUSD,M10,short,3,0.5,2,touch,measured,181,0.6187845303867403,0.05156832444265376,9.33386672412033,1.1310938150495977,-0.06835932156995944,0.0057078473080129,0.0916193864511208,0.015311573571830966,86,95
XAUUSD,M10,short,3,0.5,2,confirm,1.5R,128,0.359375,-0.11534810876134652,-14.764557921452354,0.8198473852965166,-0.21393537211629876,0.0068832610697159465,-0.21841281208367197,-0.018529751094919555,62,66
XAUUSD,M10,short,3,0.5,2,confirm,2.5R,124,0.3064516129032258,-0.008359395732507428,-1.036565070830921,0.9878110821053409,-0.1075048672720508,0.006905683937387904,-0.15644552008200657,0.13047134584514802,60,64
XAUUSD,M10,short,3,0.5,2,confirm,3.5R,117,0.23931623931623933,-0.0965062269315925,-11.291228550996323,0.8717512102484325,-0.1952049466239814,0.006941205978413917,-0.23483688855856882,0.034907901614034974,57,60
XAUUSD,M10,short,3,0.5,2,confirm,measured,143,0.6433566433566433,-0.05646991025650734,-8.07519716668055,0.843231753425923,-0.15570512018773658,0.006776948330149231,-0.0476156626361782,-0.06384844994011497,65,78
XAUUSD,M10,short,3,0.5,3,touch,1.5R,40,0.475,0.14815697201973918,5.926278880789567,1.2625299944786799,0.04015989239885594,0.006021484006989816,-0.10807430651706063,0.3189778243776057,16,24
XAUUSD,M10,short,3,0.5,3,touch,2.5R,39,0.38461538461538464,0.1893827544095074,7.385927421970788,1.288809258048202,0.07960774094519213,0.0058442387939616905,-0.347728408472998,0.5630253025016851,16,23
XAUUSD,M10,short,3,0.5,3,touch,3.5R,38,0.3157894736842105,0.21335610399130686,8.10753195166966,1.2940311145027574,0.10257365350232837,0.00581398850574645,-0.5967459895870539,0.8025212629573875,16,22
XAUUSD,M10,short,3,0.5,3,touch,measured,41,0.6585365853658537,0.1388569524531226,5.693135050578027,1.3835173091442554,0.030357249674210482,0.005969445005224595,0.1537618573246939,0.12829931150242627,17,24
XAUUSD,M10,short,3,0.5,3,confirm,1.5R,32,0.46875,0.11866396733594883,3.7972469547503627,1.2143180506848654,0.02426467017833167,0.007104344965595801,-0.2859855472584748,0.39552942469002816,13,19
XAUUSD,M10,short,3,0.5,3,confirm,2.5R,32,0.46875,0.42081407971981344,13.46605055103403,1.7600289733358154,0.32641478256219625,0.007104344965595801,-0.20332381764169566,0.8478557989671617,13,19
XAUUSD,M10,short,3,0.5,3,confirm,3.5R,31,0.3548387096774194,0.284707578978691,8.82593494833942,1.4260070947463552,0.1891900722399264,0.007063506733102741,-0.5206358586866346,0.8663445061814262,13,18
XAUUSD,M10,short,3,0.5,3,confirm,measured,32,0.71875,0.13200226821556305,4.2240725828980175,1.46934139809978,0.03763041405318564,0.007207874155573972,0.11791747847017606,0.14163922962030157,13,19
XAUUSD,M10,short,3,1.0,2,touch,1.5R,218,0.4036697247706422,-0.001473894613266894,-0.3213090256921829,0.997549690542603,-0.11735576352582304,0.00607492959983552,-0.027552073076413972,0.02320723857506874,106,112
XAUUSD,M10,short,3,1.0,2,touch,2.5R,194,0.31443298969072164,0.001824149235517808,0.35388495169045475,1.0026707083795945,-0.11465974199324606,0.006001792751535068,-0.041496353366978975,0.044260559948167716,96,98
XAUUSD,M10,short,3,1.0,2,touch,3.5R,184,0.27717391304347827,0.06095774141462898,11.216224420291732,1.0846469012134965,-0.056067298872480416,0.005887449703722131,-0.020125791348082983,0.1402975422899708,91,93
XAUUSD,M10,short,3,1.0,2,touch,measured,248,0.6169354838709677,0.059939571029456004,14.86501361530509,1.1543821427276253,-0.054606432901504735,0.006073349450931327,0.07518598110540954,0.04654121065967868,116,132
XAUUSD,M10,short,3,1.0,2,confirm,1.5R,165,0.3696969696969697,-0.09033151556862712,-14.904700068823475,0.8562299358337068,-0.1891553826705066,0.007213433522403738,-0.07366878014731523,-0.10639915329632073,81,84
XAUUSD,M10,short,3,1.0,2,confirm,2.5R,156,0.3076923076923077,-0.004987987244022522,-0.7781260100675134,0.9925919517699554,-0.10470461431690217,0.007055972261612726,-0.01301288835541542,0.0028337518139173925,77,79
XAUUSD,M10,short,3,1.0,2,confirm,3.5R,146,0.23972602739726026,-0.12639163806372264,-18.453179157303506,0.8306554938461076,-0.22540039779142668,0.007046797045101938,-0.2284428618089331,-0.0323970898773446,70,76
XAUUSD,M10,short,3,1.0,2,confirm,measured,195,0.6666666666666666,-0.010589047439639086,-2.064864250729622,0.9684803659745805,-0.10806037439563206,0.007130946400948986,-0.009050642461223517,-0.011935151795752715,91,104
XAUUSD,M10,short,3,1.0,3,touch,1.5R,71,0.4507042253521127,0.08781616956285442,6.2349480389626635,1.1536696134092224,-0.01027199777852438,0.00656593247527854,-0.02707411017940656,0.19339102121790502,34,37
XAUUSD,M10,short,3,1.0,3,touch,2.5R,70,0.35714285714285715,0.0887440296106351,6.212082072744457,1.1333816994533028,-0.010193144982377169,0.006474959406138424,-0.0795499511868066,0.24768834480821894,34,36
XAUUSD,M10,short,3,1.0,3,touch,3.5R,68,0.29411764705882354,-0.003368082978080771,-0.22902964250949243,0.9953800191444425,-0.10231800050945955,0.006503968154189437,-0.34399078433724506,0.31779046401770267,33,35
XAUUSD,M10,short,3,1.0,3,touch,measured,78,0.5897435897435898,0.02180351720591146,1.700674342061094,1.0504189230497984,-0.07690321960284524,0.006496096075810614,0.05330579103074848,-0.008123642927683711,38,40
XAUUSD,M10,short,3,1.0,3,confirm,1.5R,55,0.41818181818181815,-0.0004824596377654695,-0.02653528007710082,0.9991889653261546,-0.0836226820920658,0.007653612958895375,-0.22376275367361648,0.21482353818251942,27,28
XAUUSD,M10,short,3,1.0,3,confirm,2.5R,55,0.36363636363636365,0.11167760574921004,6.142268316206552,1.1719665330155278,0.02965315435323538,0.007734851765308206,-0.16544414311738975,0.3789021492991455,27,28
XAUUSD,M10,short,3,1.0,3,confirm,3.5R,53,0.3018867924528302,0.01907814128974613,1.0111414883565448,1.0268080631318373,-0.06382613744693127,0.007705254526640479,-0.3878099854965049,0.4108963374542841,26,27
XAUUSD,M10,short,3,1.0,3,confirm,measured,60,0.65,0.022790180031828068,1.367410801909684,1.0651148000909372,-0.06050860901352596,0.0076600876396156585,0.010915547086361986,0.03389870762597378,29,31
XAUUSD,M10,short,5,0.5,2,touch,1.5R,111,0.36936936936936937,-0.09497971739689266,-10.542748631055085,0.8536598223778697,-0.19213370959061196,0.006505003970270208,-0.16458377808545932,-0.03792720863577239,50,61
XAUUSD,M10,short,5,0.5,2,touch,2.5R,107,0.27102803738317754,-0.10424666442280936,-11.154393093240602,0.8578477900947068,-0.2010348264500115,0.006490672239275645,-0.1717829941553195,-0.04719010999361976,49,58
XAUUSD,M10,short,5,0.5,2,touch,3.5R,103,0.23300970873786409,-0.1360272242023294,-14.01080409283993,0.8236924023318284,-0.23371924667374944,0.006508317874302306,-0.3658637449600915,0.0645573757317175,48,55
XAUUSD,M10,short,5,0.5,2,touch,measured,117,0.5470085470085471,-0.06688064298972723,-7.825035229798086,0.8582418625505199,-0.1675003030823998,0.006329240873586329,-0.06714498172617332,-0.06666917200057036,52,65
XAUUSD,M10,short,5,0.5,2,confirm,1.5R,83,0.3253012048192771,-0.2058398782573283,-17.084709895358248,0.6990058020627059,-0.28745737897865026,0.007879748319679442,-0.27029729100481037,-0.1487071715038782,39,44
XAUUSD,M10,short,5,0.5,2,confirm,2.5R,81,0.2839506172839506,-0.07320798458137134,-5.929846751091079,0.897490305310638,-0.15536680480181358,0.007812191217281709,-0.22070345276106396,0.05713684776347325,38,43
XAUUSD,M10,short,5,0.5,2,confirm,3.5R,79,0.24050632911392406,-0.15118294832711404,-11.94345291784201,0.8004325303744936,-0.2336782920518903,0.007824460962206235,-0.3914229673102711,0.0714785326816655,38,41
XAUUSD,M10,short,5,0.5,2,confirm,measured,91,0.5714285714285714,-0.14360872436614736,-13.06839391731941,0.6692417810930704,-0.22903786592216555,0.007580355391332949,-0.16788282000015586,-0.12457021798653282,40,51
XAUUSD,M10,short,5,0.5,3,touch,1.5R,12,0.3333333333333333,-0.22743240868941092,-2.729188904272931,0.6873490842961378,-0.33979791238379425,0.005725221434862073,-0.4661486130341186,0.2500000000000045,8,4
XAUUSD,M10,short,5,0.5,3,touch,2.5R,12,0.3333333333333333,-0.03680323091543732,-0.44163877098524784,0.9494066658622698,-0.14916873460982064,0.005725221434862073,-0.4302048463731537,0.7499999999999954,8,4
XAUUSD,M10,short,5,0.5,3,touch,3.5R,12,0.25,-0.31077096503178314,-3.7292515803813977,0.6166945038199892,-0.4231364687261665,0.005725221434862073,-0.8677048463731537,0.803096797650958,8,4
XAUUSD,M10,short,5,0.5,3,touch,measured,12,0.6666666666666666,0.18718000990616843,2.246160118874021,1.5615400297185054,0.07481450621178508,0.005725221434862073,0.34611760682609644,-0.13069518393368756,8,4
XAUUSD,M10,short,5,0.5,3,confirm,1.5R,11,0.2727272727272727,-0.38343746494183345,-4.217812114360168,0.5161845588054718,-0.48951815623752976,0.006146685488379852,-0.46472651429502104,-0.16666666666666666,8,3
XAUUSD,M10,short,5,0.5,3,confirm,2.5R,11,0.2727272727272727,-0.2706957204991495,-2.977652925490644,0.6584403418621756,-0.3767764117948457,0.006146685488379852,-0.4347066156863305,0.16666666666666666,8,3
XAUUSD,M10,short,5,0.5,3,confirm,3.5R,11,0.18181818181818182,-0.4979684477718767,-5.477652925490644,0.43632858291258514,-0.6040491390675731,0.006146685488379852,-0.8722066156863305,0.5,8,3
XAUUSD,M10,short,5,0.5,3,confirm,measured,11,0.6363636363636364,0.06702049618356722,0.7372254580192394,1.1843063645048097,-0.039060195112129034,0.006146685488379852,0.251072197919888,-0.4237840417799548,8,3
XAUUSD,M10,short,5,1.0,2,touch,1.5R,151,0.36423841059602646,-0.10476891845210125,-15.82010668626729,0.8371223507274048,-0.19867508144240506,0.006749391464058671,-0.15788666281969438,-0.06352455223726423,66,85
XAUUSD,M10,short,5,1.0,2,touch,2.5R,141,0.2765957446808511,-0.10564278648325681,-14.89563289413921,0.851763959440658,-0.19855506875366524,0.006889581947297161,-0.039423014654445546,-0.15912798680652748,63,78
XAUUSD,M10,short,5,1.0,2,touch,3.5R,137,0.22627737226277372,-0.15741292963445117,-21.565571359919808,0.7919914071618337,-0.25001337246514965,0.0068667664394910285,-0.26473802483551173,-0.07127041901254726,61,76
XAUUSD,M10,short,5,1.0,2,touch,measured,166,0.5602409638554217,-0.027557729606183086,-4.574583114626392,0.9384192512451085,-0.1231179958996004,0.006628113828455725,-0.043017937574976545,-0.016003258387400625,71,95
XAUUSD,M10,short,5,1.0,2,confirm,1.5R,114,0.2982456140350877,-0.2594966700297086,-29.582620383386782,0.6247444302903039,-0.33972313319082253,0.008038961385087435,-0.13398406138331606,-0.36476530953958625,52,62
XAUUSD,M10,short,5,1.0,2,confirm,2.5R,111,0.27927927927927926,-0.07232447151443351,-8.02801633810212,0.8964474645976882,-0.15195537095995518,0.008142069714087811,-0.008419737686688415,-0.12282982566861915,49,62
XAUUSD,M10,short,5,1.0,2,confirm,3.5R,107,0.2336448598130841,-0.16882806069962256,-18.064602494859614,0.7729618319974196,-0.24814052513076784,0.008124343568596945,-0.274254152762934,-0.08624428858336192,47,60
XAUUSD,M10,short,5,1.0,2,confirm,measured,130,0.5923076923076923,-0.1017118114676982,-13.222535490800766,0.7491364415790421,-0.18488838279926725,0.007756878027857864,-0.13125459044159155,-0.07935511386583297,56,74
XAUUSD,M10,short,5,1.0,3,touch,1.5R,30,0.4,-0.06401732486999193,-1.9205197460997576,0.8974584667859479,-0.15252167301082872,0.007205111414182526,-0.06575141043569957,-0.06249999999999775,14,16
XAUUSD,M10,short,5,1.0,3,touch,2.5R,30,0.3333333333333333,-0.07348994467838284,-2.2046983403514853,0.8936428072254662,-0.16199429281921965,0.007205111414182526,-0.26462131002510436,0.09374999999999847,14,16
XAUUSD,M10,short,5,1.0,3,touch,3.5R,29,0.27586206896551724,-0.27964136716407595,-8.109599647758202,0.6267877423550087,-0.3679699173359584,0.0072693656601443704,-0.5146213100251044,-0.060326753827116164,14,15
XAUUSD,M10,short,5,1.0,3,touch,measured,32,0.59375,0.06919412374076103,2.214211959704353,1.1703239969003347,-0.019777963421087882,0.007130799677591406,0.29086441908365074,-0.10321610597037534,14,18
XAUUSD,M10,short,5,1.0,3,confirm,1.5R,25,0.28,-0.3616637739675052,-9.04159434918763,0.5169523930496671,-0.4425572025749334,0.008096191657270014,-0.2951328624323025,-0.4230769230769231,12,13
XAUUSD,M10,short,5,1.0,3,confirm,2.5R,25,0.28,-0.23867967456678094,-5.966991864169524,0.6812131766408911,-0.3195731031742091,0.008096191657270014,-0.28891598868079366,-0.19230769230769232,12,13
XAUUSD,M10,short,5,1.0,3,confirm,3.5R,25,0.24,-0.35019984209196214,-8.754996052299054,0.5559854206175882,-0.4310932706993904,0.008096191657270014,-0.5805826553474603,-0.13753878370227163,12,13
XAUUSD,M10,short,5,1.0,3,confirm,measured,27,0.5555555555555556,-0.05710535262080772,-1.5418445207618086,0.8715129566031825,-0.13918677664897813,0.007941747421850347,0.11179342856971282,-0.19222437757322414,12,15
XAUUSD,M15,long,3,0.5,2,touch,1.5R,87,0.4827586206896552,0.17921633405517895,15.591821062800568,1.3427352783771025,0.08781409703099739,0.007070206072105319,0.30346232794531397,0.0577941127534561,43,44
XAUUSD,M15,long,3,0.5,2,touch,2.5R,81,0.3950617283950617,0.30832818675720486,24.974583127333595,1.5046153811231062,0.2195460088634911,0.007220114872713246,0.46279179747816546,0.16489769108774124,39,42
XAUUSD,M15,long,3,0.5,2,touch,3.5R,77,0.37662337662337664,0.5465281509303197,42.08266762163461,1.86782138745797,0.4588573662733038,0.007348511072368821,0.8039178974118029,0.2957381415381053,38,39
XAUUSD,M15,long,3,0.5,2,touch,measured,94,0.6382978723404256,0.12246353290963037,11.511572093505254,1.3348495334233008,0.03310340632191538,0.0071722439177553474,0.17148234234562312,0.07131347088946402,48,46
XAUUSD,M15,long,3,0.5,2,confirm,1.5R,73,0.4246575342465753,0.06021383874008155,4.395610228025953,1.1043979084326216,-0.01757311628687664,0.007929645823637267,0.21428571428571408,-0.08169446768352734,35,38
XAUUSD,M15,long,3,0.5,2,confirm,2.5R,67,0.34328358208955223,0.18823788651964493,12.61193839681621,1.2859565331710001,0.11279619879896208,0.008102733505544987,0.42187499999999944,-0.025373188662393444,32,35
XAUUSD,M15,long,3,0.5,2,confirm,3.5R,64,0.3125,0.28880058820677007,18.483237645233284,1.4190793193329339,0.21469688542496645,0.00828057902478313,0.6996262850809126,-0.07369267374100272,30,34
XAUUSD,M15,long,3,0.5,2,confirm,measured,76,0.6447368421052632,-0.00044720046355187665,-0.033987235229942625,0.9987412135100021,-0.07793955130600758,0.007919650263054074,0.009420405673362992,-0.010314806600466745,38,38
XAUUSD,M15,long,3,0.5,3,touch,1.5R,16,0.4375,0.010287376288406092,0.16459802061449746,1.0173401356634388,-0.07302636803484525,0.008078821078413968,-0.07566858810751671,0.04935826919564377,5,11
XAUUSD,M15,long,3,0.5,3,touch,2.5R,16,0.3125,-0.08468890518735059,-1.3550224829976094,0.8820931600061046,-0.16800264951060204,0.008078821078413968,-0.37566858810752246,0.047574587049091184,5,11
XAUUSD,M15,long,3,0.5,3,touch,3.5R,16,0.3125,0.10281109481265516,1.6449775170024825,1.1431371828323451,0.01949735048940371,0.008078821078413968,-0.17566858810751676,0.2293927688672788,5,11
XAUUSD,M15,long,3,0.5,3,touch,measured,17,0.5882352941176471,0.03454750922817253,0.5873076568789329,1.0795988559507295,-0.047438551904667114,0.008087795339736812,-0.3672987384115576,0.20198344574472674,5,12
XAUUSD,M15,long,3,0.5,3,confirm,1.5R,12,0.3333333333333333,-0.17536581433117146,-2.1043897719740574,0.740339515844697,-0.25373664534413504,0.00801487192686189,0.24999999999999717,-0.3880487214967558,4,8
XAUUSD,M15,long,3,0.5,3,confirm,2.5R,12,0.25,-0.19900513359864547,-2.3880616031837456,0.7377021785100961,-0.277375964611609,0.00801487192686189,-0.12500000000000233,-0.23600770039796704,4,8
XAUUSD,M15,long,3,0.5,3,confirm,3.5R,12,0.25,-0.03233846693198161,-0.38806160318377936,0.9573764290739895,-0.11070929794494523,0.00801487192686189,0.12500000000000233,-0.11100770039797359,4,8
XAUUSD,M15,long,3,0.5,3,confirm,measured,13,0.6153846153846154,-0.06486594134854479,-0.8432572375310823,0.8313485524937836,-0.1415282973096878,0.00808319177959312,-0.30671066900378974,0.04262060427600851,4,9
XAUUSD,M15,long,3,1.0,2,touch,1.5R,126,0.46825396825396826,0.15821356012203874,19.93490857537688,1.2953656091491763,0.0719854292617301,0.007644806986853669,0.26542470737718427,0.032517732305661254,68,58
XAUUSD,M15,long,3,1.0,2,touch,2.5R,112,0.38392857142857145,0.2594472795086017,29.058095304963388,1.418148330904161,0.17236684923565085,0.0075326236255002675,0.3906433556860474,0.10806719161154897,60,52
XAUUSD,M15,long,3,1.0,2,touch,3.5R,108,0.3611111111111111,0.42473620837222276,45.87151050420006,1.6600947292683579,0.3383199408393011,0.007597438869755517,0.6328391652203416,0.18333677842840493,58,50
XAUUSD,M15,long,3,1.0,2,touch,measured,145,0.6413793103448275,0.11862347284485361,17.200403562503773,1.3235260361749088,0.03205570604651036,0.007482627405298346,0.1797637769596573,0.04939106965603175,77,68
XAUUSD,M15,long,3,1.0,2,confirm,1.5R,106,0.4056603773584906,0.00672427619024864,0.7127732761663559,1.0112951456902117,-0.06645647468726111,0.008595024889007099,0.14035087719298164,-0.14871891273129795,57,49
XAUUSD,M15,long,3,1.0,2,confirm,2.5R,93,0.34408602150537637,0.11952917415034489,11.116213195982075,1.1819216792355662,0.048409428780370314,0.00878263077657491,0.27136005209932884,-0.04955521265647813,49,44
XAUUSD,M15,long,3,1.0,2,confirm,3.5R,90,0.32222222222222224,0.21286021926451335,19.1574197338062,1.3135195328076559,0.1422755491396017,0.008877572131286851,0.40805741639450643,-0.0004948566682697272,47,43
XAUUSD,M15,long,3,1.0,2,confirm,measured,121,0.6611570247933884,0.0069559693672946845,0.8416722934426568,1.0202112255872477,-0.06702832967040395,0.008421594666446812,0.037085023531699554,-0.02919889562999119,66,55
XAUUSD,M15,long,3,1.0,3,touch,1.5R,34,0.4411764705882353,0.08846133921149324,3.00768553319077,1.1543010984309807,0.018213924392542075,0.008675244666837917,0.15421512114484764,0.02270755727813878,17,17
XAUUSD,M15,long,3,1.0,3,touch,2.5R,33,0.3333333333333333,0.1360019705932945,4.488065029578719,1.199537714813721,0.06613388115431441,0.008755064509171505,0.0071562976154354125,0.2729004981322698,17,16
XAUUSD,M15,long,3,1.0,3,touch,3.5R,32,0.3125,0.2008711562078971,6.427876998652708,1.2857810390361553,0.13037058297163265,0.008713821704085214,-0.0695170436825418,0.471259356098336,16,16
XAUUSD,M15,long,3,1.0,3,touch,measured,35,0.5428571428571428,-0.03420747905203306,-1.197261766821157,0.9268997009546156,-0.10418334287862134,0.008662562919811184,-0.08212220708617861,0.011045319646882193,17,18
XAUUSD,M15,long,3,1.0,3,confirm,1.5R,28,0.42857142857142855,0.0677003652866416,1.8956102280259646,1.117707671937054,0.005619153578919733,0.009904865182111058,-1.7763568394002505e-15,0.1458161713866148,15,13
XAUUSD,M15,long,3,1.0,3,confirm,2.5R,27,0.3333333333333333,0.13377549617837894,3.6119383968162313,1.1995062215467538,0.07172495980762637,0.009977344187338692,-0.0666666666666663,0.3843281997346854,15,12
XAUUSD,M15,long,3,1.0,3,confirm,3.5R,26,0.34615384615384615,0.2872488467312938,7.468470015013638,1.4366405416725783,0.22468470030851487,0.009966178907130975,0.06965882012725791,0.5411038777693357,14,12
XAUUSD,M15,long,3,1.0,3,confirm,measured,28,0.5714285714285714,-0.0825544369224953,-2.3115242338298683,0.8073729805141775,-0.1456408635975808,0.009585408632953646,-0.2059029767078529,0.04079410286286224,14,14
XAUUSD,M15,long,5,0.5,2,touch,1.5R,57,0.49122807017543857,0.1858214221543969,10.591821062800623,1.3591383468639153,0.10910054207918272,0.008464610116898986,0.3682960033882842,-0.016928112549922342,30,27
XAUUSD,M15,long,5,0.5,2,touch,2.5R,55,0.36363636363636365,0.16317423867879302,8.974583127333617,1.2528599011407444,0.08675639750380142,0.008500735423705703,0.2874600036303022,0.034285297247598344,28,27
XAUUSD,M15,long,5,0.5,2,touch,3.5R,55,0.34545454545454546,0.3469575931206288,19.082667621634585,1.5229229195366814,0.27053975194563723,0.008500735423705703,0.483888575058875,0.2049550933328179,28,27
XAUUSD,M15,long,5,0.5,2,touch,measured,61,0.5737704918032787,0.023716040120392034,1.446678447343914,1.0548434164573959,-0.051929865712520874,0.008600356545169224,0.13005055278890879,-0.10160677838178844,33,28
