symbol,tf,direction,level,closeback,depth_cap,div,entry,rr,trades,winrate,avg_r,sum_r,pf,gross_win,gross_loss,risk_pct,h1_sum_r,h2_sum_r,h1_trades,h2_trades
US100,M30,long,piv5,1,none,True,break,2.5,100,0.22,-0.25190054054054073,-25.190054054054073,0.6858705939133786,55.0,80.19005405405407,0.004483751938334971,-13.190054054054073,-12.0,53,47
US100,M30,long,piv5,1,none,True,break,3.5,100,0.17,-0.26652687506011424,-26.652687506011425,0.6871385069306332,58.53736654804265,85.19005405405407,0.004483751938334971,-19.190054054054073,-7.462633451957352,53,47
US100,M30,long,piv5,1,1.0,False,next_open,1.5,409,0.36674816625916873,-0.09745670377656239,-39.859791844614016,0.8495060667117088,225.0,264.85979184461405,0.0020643006742991224,-5.948620375509202,-33.911171469104815,191,218
US100,M30,long,piv5,1,1.0,False,next_open,2.5,400,0.27,-0.08105409119983882,-32.42163647993553,0.8927932642078451,270.0,302.42163647993556,0.002061117756669334,-11.010465010830714,-21.41117146910482,186,214
US100,M30,long,piv5,1,1.0,False,next_open,3.5,390,0.2282051282051282,-0.0019066416087830077,-0.743590227425373,0.9976122717874379,310.67804625251017,311.42163647993556,0.002074132304336691,-11.51046501083071,10.766874783405338,180,210
US100,M30,long,piv5,1,1.0,False,break,1.5,266,0.33458646616541354,-0.17489584869091138,-46.52229575178242,0.74157481128933,133.5,180.02229575178242,0.0036732967227465735,-6.175236928252996,-40.34705882352942,131,135
US100,M30,long,piv5,1,1.0,False,break,2.5,255,0.25098039215686274,-0.13840776758222506,-35.29398073346739,0.8192776827994726,160.0,195.29398073346738,0.0036414298674539844,-1.4469219099379709,-33.84705882352942,127,128
US100,M30,long,piv5,1,1.0,False,break,3.5,246,0.2073170731707317,-0.08844152107896239,-21.75661418542475,0.8908315539418038,177.53736654804266,199.29398073346738,0.0036024062672188623,-13.446921909937974,-8.309692275486775,122,124
US100,M30,long,piv5,1,1.0,True,next_open,1.5,130,0.35384615384615387,-0.13793282432988238,-17.93126716288471,0.7937305212716321,69.0,86.93126716288471,0.002774050983958543,-4.0,-13.931267162884708,64,66
US100,M30,long,piv5,1,1.0,True,next_open,2.5,129,0.2248062015503876,-0.2691440476758436,-34.719582150183825,0.6761824523662882,72.5,107.21958215018383,0.002754107643173646,-12.28831498729912,-22.43126716288471,64,65
US100,M30,long,piv5,1,1.0,True,next_open,3.5,129,0.20155038759689922,-0.14898900891615371,-19.21958215018383,0.8256246142904492,91.0,110.21958215018383,0.002754107643173646,-9.78831498729912,-9.431267162884708,64,65
US100,M30,long,piv5,1,1.0,True,break,1.5,94,0.30851063829787234,-0.25202185163887314,-23.690054054054073,0.647417249657285,43.5,67.19005405405407,0.004238311926943362,-6.190054054054073,-17.5,49,45
US100,M30,long,piv5,1,1.0,True,break,2.5,94,0.22340425531914893,-0.2413835537665327,-22.690054054054073,0.6982306458013422,52.5,75.19005405405407,0.004238311926943362,-9.190054054054073,-13.5,49,45
US100,M30,long,piv5,1,1.0,True,break,3.5,94,0.18085106382978725,-0.21970944155331304,-20.652687506011425,0.7392009924388462,58.53736654804265,79.19005405405407,0.004238311926943362,-15.190054054054073,-5.462633451957352,49,45
US100,M30,long,piv5,2,none,False,next_open,1.5,487,0.36344969199178645,-0.10340819680618894,-50.359791844614016,0.8405628283659847,265.5,315.85979184461405,0.0023709381970580105,-13.948620375509202,-36.411171469104815,234,253
US100,M30,long,piv5,2,none,False,next_open,2.5,467,0.2633832976445396,-0.10048244240272569,-46.925300602072895,0.8676017188322631,307.5,354.4253006020729,0.0023170910950272056,-24.014129132968087,-22.91117146910482,227,240
US100,M30,long,piv5,2,none,False,next_open,3.5,446,0.2242152466367713,-0.016249449214266253,-7.247254349562748,0.9796668352742617,349.17804625251017,356.4253006020729,0.002339232912082363,-24.014129132968087,16.76687478340534,215,231
US100,M30,long,piv5,2,none,False,break,1.5,322,0.34782608695652173,-0.13982079426019386,-45.02229575178242,0.7886498425298953,168.0,213.02229575178242,0.003865890655466489,-4.675236928252996,-40.34705882352942,167,155
US100,M30,long,piv5,2,none,False,break,2.5,300,0.25666666666666665,-0.1159895166165479,-34.79685498496437,0.8469100903870131,192.5,227.29685498496437,0.003793459548161066,-5.9497961614349535,-28.847058823529423,156,144
US100,M30,long,piv5,2,none,False,break,3.5,285,0.21052631578947367,-0.07578037884197608,-21.597407969963182,0.9063566714295418,209.03736654804266,230.63477451800583,0.003792198556813245,-20.28771569447641,-1.3096922754867748,150,135
US100,M30,long,piv5,2,none,True,next_open,1.5,148,0.35135135135135137,-0.14142748083030207,-20.93126716288471,0.7884261693684509,78.0,98.93126716288471,0.003061247506464044,-8.5,-12.431267162884708,71,77
US100,M30,long,piv5,2,none,True,next_open,2.5,145,0.22758620689655173,-0.25323849758747463,-36.719582150183825,0.6920004122818744,82.5,119.21958215018383,0.003019346852325262,-19.28831498729912,-17.43126716288471,71,74
US100,M30,long,piv5,2,none,True,next_open,3.5,143,0.20279720279720279,-0.1378991758754114,-19.71958215018383,0.8373234604475667,101.5,121.21958215018383,0.0030264256262956387,-16.78831498729912,-2.9312671628847076,71,72
US100,M30,long,piv5,2,none,True,break,1.5,108,0.3148148148148148,-0.23324124124124143,-25.190054054054073,0.6693787087198725,51.0,76.19005405405407,0.0045621273985049764,-12.190054054054073,-13.0,55,53
US100,M30,long,piv5,2,none,True,break,2.5,106,0.22641509433962265,-0.22820805711371767,-24.190054054054073,0.7126732566471226,60.0,84.19005405405407,0.004588984060130576,-15.190054054054073,-9.0,55,51
US100,M30,long,piv5,2,none,True,break,3.5,106,0.1792452830188679,-0.22313856137746627,-23.652687506011425,0.7348057722705652,65.53736654804266,89.19005405405407,0.004588984060130576,-21.190054054054073,-2.462633451957352,55,51
US100,M30,long,piv5,2,1.0,False,next_open,1.5,441,0.36507936507936506,-0.10058909715331978,-44.35979184461402,0.8448197574119592,241.5,285.85979184461405,0.0021353497559740632,-10.948620375509202,-33.411171469104815,211,230
US100,M30,long,piv5,2,1.0,False,next_open,2.5,430,0.26976744186046514,-0.08005031739519891,-34.42163647993553,0.8938984561775231,290.0,324.42163647993556,0.0021265071006119963,-17.01046501083071,-17.41117146910482,206,224
US100,M30,long,piv5,2,1.0,False,next_open,3.5,419,0.22911694510739858,0.004191908765094577,1.756409772574628,1.005267833818818,335.17804625251017,333.42163647993556,0.0021436475648419,-17.010465010830707,18.76687478340534,199,220
US100,M30,long,piv5,2,1.0,False,break,1.5,293,0.3447098976109215,-0.14854025853850655,-43.52229575178242,0.7768342558782301,151.5,195.02229575178242,0.003654059597189688,-4.175236928252996,-39.34705882352942,149,144
US100,M30,long,piv5,2,1.0,False,break,2.5,280,0.26071428571428573,-0.10283564547666926,-28.793980733467393,0.8637255039944134,182.5,211.2939807334674,0.0036380985840494167,0.053078090062029126,-28.847058823529423,143,137
US100,M30,long,piv5,2,1.0,False,break,3.5,270,0.21481481481481482,-0.05775753229061556,-15.5945337184662,0.9283444490473622,202.03736654804266,217.63190026650886,0.003605059806106808,-11.78484144297943,-3.809692275486775,137,133
US100,M30,long,piv5,2,1.0,True,next_open,1.5,132,0.3560606060606061,-0.1320550542642781,-17.43126716288471,0.8017625842853502,70.5,87.93126716288471,0.0027998632209422698,-5.0,-12.431267162884708,65,67
US100,M30,long,piv5,2,1.0,True,next_open,2.5,131,0.22900763358778625,-0.25358459656628873,-33.219582150183825,0.6930353870329798,75.0,108.21958215018383,0.002780421398619613,-13.28831498729912,-19.93126716288471,65,66
US100,M30,long,piv5,2,1.0,True,next_open,3.5,131,0.20610687022900764,-0.12763039809300633,-16.71958215018383,0.8496705182041885,94.5,111.21958215018383,0.002780421398619613,-10.78831498729912,-5.9312671628847085,65,66
US100,M30,long,piv5,2,1.0,True,break,1.5,96,0.3125,-0.24156306306306327,-23.190054054054073,0.6599202863855866,45.0,68.19005405405407,0.004256584491271482,-7.190054054054073,-16.0,50,46
US100,M30,long,piv5,2,1.0,True,break,2.5,96,0.22916666666666666,-0.22072972972972993,-21.190054054054073,0.7218789995998625,55.0,76.19005405405407,0.004256584491271482,-10.190054054054073,-11.0,50,46
US100,M30,long,piv5,2,1.0,True,break,3.5,96,0.1875,-0.18909049485428567,-18.152687506011425,0.7736291898023269,62.03736654804265,80.19005405405407,0.004256584491271482,-16.190054054054073,-1.9626334519573518,50,46
US100,M30,long,major,1,none,False,next_open,1.5,193,0.38860103626943004,-0.046171872896916155,-8.911171469104818,0.9266033647375488,112.5,121.41117146910481,0.0025198754662014424,4.5,-13.411171469104818,83,110
US100,M30,long,major,1,none,False,next_open,2.5,190,0.26842105263157895,-0.07847984983739378,-14.911171469104818,0.8952949314630158,127.5,142.41117146910483,0.0025157131707406006,4.5,-19.41117146910482,83,107
US100,M30,long,major,1,none,False,next_open,3.5,185,0.22702702702702704,0.0031828569237577426,0.5888285308951824,1.0040217459158807,147.0,146.41117146910483,0.002500036062608106,0.0,0.5888285308951824,81,104
US100,M30,long,major,1,none,False,break,1.5,130,0.3384615384615385,-0.1565158371040725,-20.347058823529423,0.7643572450439402,66.0,86.34705882352942,0.004370393187033145,2.0,-22.347058823529423,58,72
US100,M30,long,major,1,none,False,break,2.5,126,0.25396825396825395,-0.11386554621848749,-14.347058823529423,0.8479331629153937,80.0,94.34705882352942,0.004321019910727371,9.5,-23.847058823529423,57,69
US100,M30,long,major,1,none,False,break,3.5,122,0.19672131147540983,-0.1254892809466129,-15.309692275486775,0.844329942769738,83.03736654804266,98.34705882352942,0.00424494545144277,-1.0,-14.309692275486775,55,67
US100,M30,long,major,1,none,True,next_open,1.5,101,0.3564356435643564,-0.13793333824638326,-13.931267162884708,0.794921135072006,54.0,67.93126716288471,0.002866085225180426,3.5,-17.43126716288471,39,62
US100,M30,long,major,1,none,True,next_open,2.5,98,0.22448979591836735,-0.2441966037029052,-23.93126716288471,0.6968087803088288,55.0,78.93126716288471,0.0028686137266026417,3.0,-26.93126716288471,39,59
US100,M30,long,major,1,none,True,next_open,3.5,97,0.18556701030927836,-0.19516770271015163,-18.93126716288471,0.7689372101953689,63.0,81.93126716288471,0.0028882116350708396,-2.0,-16.93126716288471,38,59
US100,M30,long,major,1,none,True,break,1.5,70,0.2857142857142857,-0.2857142857142857,-20.0,0.6,30.0,50.0,0.004525502215956479,1.0,-21.0,29,41
US100,M30,long,major,1,none,True,break,2.5,70,0.22857142857142856,-0.2,-14.0,0.7407407407407407,40.0,54.0,0.004525502215956479,6.0,-20.0,29,41
US100,M30,long,major,1,none,True,break,3.5,69,0.15942028985507245,-0.2965599051008312,-20.462633451957352,0.6471959749662526,37.53736654804265,58.0,0.004522551360946806,-1.0,-19.462633451957352,28,41
US100,M30,long,major,1,1.0,False,next_open,1.5,177,0.3898305084745763,-0.0446958840062419,-7.911171469104817,0.9289912190601223,103.5,111.41117146910481,0.002260787195266208,4.0,-11.911171469104817,76,101
US100,M30,long,major,1,1.0,False,next_open,2.5,175,0.2571428571428571,-0.11949240839488467,-20.91117146910482,0.8432577179344579,112.5,133.41117146910483,0.0022531492229560138,1.0,-21.91117146910482,76,99
US100,M30,long,major,1,1.0,False,next_open,3.5,173,0.2138728323699422,-0.05729000849193536,-9.911171469104817,0.9289069063500319,129.5,139.41117146910483,0.0022630758289279083,-6.5,-3.4111714691048185,74,99
US100,M30,long,major,1,1.0,False,break,1.5,118,0.3220338983050847,-0.19785643070787648,-23.347058823529423,0.7094223588842521,57.0,80.34705882352942,0.0040679035253614925,0.5,-23.847058823529423,52,66
US100,M30,long,major,1,1.0,False,break,2.5,115,0.23478260869565218,-0.18127877237851672,-20.847058823529423,0.76403222584726,67.5,88.34705882352942,0.0040547420407823324,5.0,-25.847058823529423,51,64
US100,M30,long,major,1,1.0,False,break,3.5,113,0.17699115044247787,-0.2151300201370511,-24.309692275486775,0.7395773087886602,69.03736654804266,93.34705882352942,0.0039853552952604406,-8.5,-15.809692275486775,49,64
US100,M30,long,major,1,1.0,True,next_open,1.5,92,0.3695652173913043,-0.10794855611831204,-9.931267162884708,0.8370086882267537,51.0,60.93126716288471,0.0025745570663051817,5.0,-14.931267162884708,35,57
US100,M30,long,major,1,1.0,True,next_open,2.5,90,0.2222222222222222,-0.2547918573653857,-22.93126716288471,0.6855770089436399,50.0,72.93126716288471,0.0025666781172806693,3.5,-26.43126716288471,35,55
US100,M30,long,major,1,1.0,True,next_open,3.5,89,0.1797752808988764,-0.22394682205488436,-19.93126716288471,0.7375090933208193,56.0,75.93126716288471,0.0025846451005626173,-2.5,-17.43126716288471,34,55
US100,M30,long,major,1,1.0,True,break,1.5,64,0.28125,-0.296875,-19.0,0.5869565217391305,27.0,46.0,0.004167235254803541,1.5,-20.5,26,38
US100,M30,long,major,1,1.0,True,break,2.5,64,0.21875,-0.234375,-15.0,0.7,35.0,50.0,0.004167235254803541,5.5,-20.5,26,38
US100,M30,long,major,1,1.0,True,break,3.5,63,0.15873015873015872,-0.3009941817771008,-18.962633451957352,0.642214463170616,34.03736654804265,53.0,0.004158316588822266,-2.5,-16.462633451957352,25,38
US100,M30,long,major,2,none,False,next_open,1.5,232,0.3879310344827586,-0.04487573909096904,-10.411171469104818,0.9284018458559983,135.0,145.41117146910483,0.002879791238397581,5.0,-15.411171469104818,105,127
US100,M30,long,major,2,none,False,next_open,2.5,225,0.26222222222222225,-0.0973829843071325,-21.911171469104815,0.870662771061112,147.5,169.41117146910483,0.0028493895883316906,-2.5,-19.411171469104815,104,121
US100,M30,long,major,2,none,False,next_open,3.5,220,0.22727272727272727,0.007221947867705378,1.5888285308951833,1.009162204011627,175.0,173.41117146910483,0.0028437901205291636,-3.0,4.588828530895183,102,118
US100,M30,long,major,2,none,False,break,1.5,164,0.34146341463414637,-0.14845767575322819,-24.347058823529423,0.7752863890547803,84.0,108.34705882352942,0.0045592125330296395,-1.5,-22.847058823529423,79,85
US100,M30,long,major,2,none,False,break,2.5,159,0.2389937106918239,-0.16570477247502782,-26.347058823529423,0.7828784720539046,95.0,121.34705882352942,0.004524516823720963,-3.5,-22.847058823529423,77,82
US100,M30,long,major,2,none,False,break,3.5,154,0.18831168831168832,-0.16110189789277127,-24.809692275486775,0.8020720030582031,100.53736654804266,125.34705882352942,0.004486061671331142,-16.5,-8.309692275486775,75,79
US100,M30,long,major,2,none,True,next_open,1.5,108,0.37037037037037035,-0.10121543669337693,-10.931267162884708,0.8458893010076581,60.0,70.93126716288471,0.0030304613509037296,4.0,-14.931267162884708,41,67
US100,M30,long,major,2,none,True,next_open,2.5,104,0.2403846153846154,-0.18683910733542988,-19.43126716288471,0.762834533923977,62.5,81.93126716288471,0.0029953751050815496,1.0,-20.43126716288471,41,63
US100,M30,long,major,2,none,True,next_open,3.5,103,0.20388349514563106,-0.11098317633868648,-11.431267162884708,0.8654056680802684,73.5,84.93126716288471,0.003015062080808677,-4.0,-7.431267162884708,40,63
US100,M30,long,major,2,none,True,break,1.5,76,0.3026315789473684,-0.24342105263157895,-18.5,0.6509433962264151,34.5,53.0,0.004612834848384576,-1.0,-17.5,31,45
US100,M30,long,major,2,none,True,break,2.5,76,0.25,-0.125,-9.5,0.8333333333333334,47.5,57.0,0.004612834848384576,4.0,-13.5,31,45
US100,M30,long,major,2,none,True,break,3.5,75,0.18666666666666668,-0.1728351126927647,-12.962633451957352,0.7874978122629942,48.03736654804265,61.0,0.004611284496874719,-3.0,-9.962633451957352,30,45
US100,M30,long,major,2,1.0,False,next_open,1.5,200,0.38,-0.06705585734552409,-13.411171469104818,0.8947410080727748,114.0,127.41117146910481,0.0024412727132376026,1.0,-14.411171469104818,89,111
US100,M30,long,major,2,1.0,False,next_open,2.5,197,0.2436548223350254,-0.1645237130411412,-32.411171469104815,0.7873438596613971,120.0,152.41117146910483,0.002425251038914568,-8.5,-23.91117146910482,89,108
US100,M30,long,major,2,1.0,False,next_open,3.5,195,0.20512820512820512,-0.09441626394412726,-18.411171469104815,0.8837760538075713,140.0,158.41117146910483,0.002435822866940491,-15.0,-3.411171469104815,87,108
US100,M30,long,major,2,1.0,False,break,1.5,139,0.3237410071942446,-0.1931443080829455,-26.847058823529423,0.7154436062098634,67.5,94.34705882352942,0.0041061479625035735,-2.5,-24.347058823529423,65,74
US100,M30,long,major,2,1.0,False,break,2.5,136,0.22058823529411764,-0.23049307958477516,-31.347058823529423,0.7052381215775209,75.0,106.34705882352942,0.00409586239327433,-4.5,-26.847058823529423,64,72
US100,M30,long,major,2,1.0,False,break,3.5,134,0.17164179104477612,-0.2373857632499013,-31.809692275486775,0.7143194206332744,79.53736654804266,111.34705882352942,0.004037963426565452,-17.0,-14.809692275486775,62,72
US100,M30,long,major,2,1.0,True,next_open,1.5,95,0.3684210526315789,-0.10980281224089167,-10.431267162884708,0.8342434908249104,52.5,62.93126716288471,0.0026203936627563714,4.0,-14.431267162884708,36,59
US100,M30,long,major,2,1.0,True,next_open,2.5,93,0.22580645161290322,-0.2411964211062872,-22.43126716288471,0.7006420949198165,52.5,74.93126716288471,0.002613754606634826,2.5,-24.93126716288471,36,57
US100,M30,long,major,2,1.0,True,next_open,3.5,92,0.18478260869565216,-0.20033986046613814,-18.43126716288471,0.7634932956452334,59.5,77.93126716288471,0.0026316474109983855,-3.5,-14.931267162884708,35,57
US100,M30,long,major,2,1.0,True,break,1.5,67,0.2835820895522388,-0.291044776119403,-19.5,0.59375,28.5,48.0,0.004185064525112101,0.5,-20.0,27,40
US100,M30,long,major,2,1.0,True,break,2.5,67,0.22388059701492538,-0.21641791044776118,-14.5,0.7211538461538461,37.5,52.0,0.004185064525112101,4.5,-19.0,27,40
US100,M30,long,major,2,1.0,True,break,3.5,66,0.16666666666666666,-0.2645853553326871,-17.462633451957352,0.6824975736007755,37.53736654804265,55.0,0.004176821393498287,-3.5,-13.962633451957352,26,40
US100,M30,short,piv3,1,none,False,next_open,1.5,747,0.34805890227576974,-0.13270859349885444,-99.13331934364427,0.7973286312274355,390.0,489.1333193436443,0.001581137606314235,-42.12645748722659,-57.006861856417686,358,389
US100,M30,short,piv3,1,none,False,next_open,2.5,731,0.2585499316005472,-0.10167439850666457,-74.3239853083718,0.8640806049016702,472.5,546.8239853083719,0.0015766669832284785,-13.820940245847252,-60.50304506252455,353,378
US100,M30,short,piv3,1,none,False,next_open,3.5,710,0.20140845070422536,-0.10045631733573493,-71.3239853083718,0.8752693361228833,500.5,571.8239853083719,0.0015849410954822897,-57.320940245847254,-14.00304506252455,337,373
US100,M30,short,piv3,1,none,False,break,1.5,485,0.3402061855670103,-0.15677832294707214,-76.03748662932999,0.7649809070920905,247.5,323.53748662933003,0.002883199431408914,-44.03748662932999,-32.0,248,237
US100,M30,short,piv3,1,none,False,break,2.5,469,0.22174840085287847,-0.23230638549143984,-108.95169479548528,0.7046992971373159,260.0,368.9516947954853,0.002886967883661448,-68.53748662932999,-40.41420816615529,240,229
US100,M30,short,piv3,1,none,False,break,3.5,446,0.1860986547085202,-0.17494309571436337,-78.02462068860606,0.7873708670780445,288.9270741068792,366.9516947954853,0.002872465800520836,-62.03748662932999,-15.98713405927608,225,221
US100,M30,short,piv3,1,none,True,next_open,1.5,320,0.33125,-0.17854162294888837,-57.133319343644274,0.7356570494676745,159.0,216.13331934364427,0.0019139755400074455,-32.62645748722658,-24.506861856417686,146,174
US100,M30,short,piv3,1,none,True,next_open,2.5,317,0.24605678233438485,-0.15401888109896467,-48.8239853083718,0.7997572501055522,195.0,243.82398530837182,0.0019198233647312775,-16.820940245847254,-32.00304506252455,146,171
US100,M30,short,piv3,1,none,True,next_open,3.5,312,0.19230769230769232,-0.15007687598837116,-46.8239853083718,0.8176806373744663,210.0,256.8239853083718,0.001904233020500304,-41.320940245847254,-5.503045062524549,141,171
US100,M30,short,piv3,1,none,True,break,1.5,214,0.34579439252336447,-0.14612177339434362,-31.270059506389536,0.7802063229966867,111.0,142.27005950638954,0.0031524386921163647,-7.770059506389536,-23.5,103,111
US100,M30,short,piv3,1,none,True,break,2.5,211,0.22748815165876776,-0.21651311693149208,-45.68426767254483,0.7242691275744156,120.0,165.68426767254482,0.0031369650641884096,-13.270059506389536,-32.41420816615529,102,109
US100,M30,short,piv3,1,none,True,break,3.5,208,0.1778846153846154,-0.21998650752723853,-45.75719356566562,0.7365495782730661,127.92707410687922,173.68426767254482,0.003092275196473154,-21.270059506389536,-24.48713405927608,100,108
US100,M30,short,piv3,1,1.0,False,next_open,1.5,729,0.3484224965706447,-0.13187012255643935,-96.13331934364427,0.7985189559264326,381.0,477.1333193436443,0.001465044921332795,-43.62645748722659,-52.506861856417686,347,382
US100,M30,short,piv3,1,1.0,False,next_open,2.5,714,0.25910364145658266,-0.0998935368464591,-71.3239853083718,0.8663904446572022,462.5,533.8239853083718,0.0014607059098853817,-16.820940245847254,-54.50304506252455,342,372
US100,M30,short,piv3,1,1.0,False,next_open,3.5,697,0.20229555236728838,-0.09659108365620057,-67.3239853083718,0.8799552318159976,493.5,560.8239853083719,0.0014631055596222044,-59.820940245847254,-7.503045062524549,326,371
US100,M30,short,piv3,1,1.0,False,break,1.5,476,0.3403361344537815,-0.15659135846497896,-74.53748662932999,0.7652639774265783,243.0,317.53748662933003,0.0027182349717634505,-47.03748662932999,-27.5,241,235
US100,M30,short,piv3,1,1.0,False,break,2.5,463,0.21814254859611232,-0.24503605787361832,-113.45169479548528,0.6899817751660131,252.5,365.9516947954853,0.0027150283949560227,-74.03748662932999,-39.41420816615529,235,228
US100,M30,short,piv3,1,1.0,False,break,3.5,440,0.18409090909090908,-0.1841468652013774,-81.02462068860606,0.7767619717707571,281.9270741068792,362.9516947954853,0.00269134081013571,-66.03748662932999,-14.98713405927608,220,220
US100,M30,short,piv3,1,1.0,True,next_open,1.5,307,0.3322475570032573,-0.17633003043532333,-54.13331934364427,0.7386547006769372,153.0,207.13331934364427,0.0016842436487734317,-33.12645748722658,-21.006861856417686,139,168
US100,M30,short,piv3,1,1.0,True,next_open,2.5,304,0.24342105263157895,-0.16389468851438094,-49.8239853083718,0.7878241217866108,185.0,234.8239853083718,0.001688074453917355,-20.320940245847254,-29.50304506252455,139,165
US100,M30,short,piv3,1,1.0,True,next_open,3.5,299,0.18729096989966554,-0.1733243655798388,-51.8239853083718,0.7908838999425891,196.0,247.8239853083718,0.0016679308687864746,-47.820940245847254,-4.003045062524549,134,165
US100,M30,short,piv3,1,1.0,True,break,1.5,205,0.34146341463414637,-0.15741492442141236,-32.270059506389536,0.7649155276654669,105.0,137.27005950638954,0.002852872659207182,-10.270059506389536,-22.0,98,107
US100,M30,short,piv3,1,1.0,True,break,2.5,202,0.22277227722772278,-0.23358548352744965,-47.18426767254483,0.7045152389758093,112.5,159.68426767254482,0.002832260611724379,-18.770059506389536,-28.41420816615529,97,105
US100,M30,short,piv3,1,1.0,True,break,3.5,199,0.17587939698492464,-0.22993564605862118,-45.75719356566562,0.7254858289592352,120.92707410687922,166.68426767254482,0.002780956059753699,-25.270059506389536,-20.48713405927608,95,104
US100,M30,short,piv3,2,none,False,next_open,1.5,845,0.34437869822485206,-0.14601579738642104,-123.38334879152578,0.7796266864198743,436.5,559.8833487915258,0.0016856458350420097,-50.4993155464221,-72.88403324510367,399,446
US100,M30,short,piv3,2,none,False,next_open,2.5,823,0.25637910085054677,-0.11309114794198458,-93.0740147562533,0.8500194778654879,527.5,620.5740147562533,0.0016836277224186564,-20.19379830504277,-72.88021645121053,392,431
US100,M30,short,piv3,2,none,False,next_open,3.5,797,0.20326223337515684,-0.09607781023369298,-76.5740147562533,0.8810175473208706,567.0,643.5740147562533,0.001696365076802313,-54.19379830504277,-22.380216451210533,372,425
US100,M30,short,piv3,2,none,False,break,1.5,566,0.3339222614840989,-0.17159433266732746,-97.12239228970734,0.7448326891503968,283.5,380.62239228970736,0.002863403588997558,-50.53748662932999,-46.584905660377345,282,284
US100,M30,short,piv3,2,none,False,break,2.5,541,0.2255083179297597,-0.21818225592580892,-118.03660045586263,0.7209778058714852,305.0,423.03660045586264,0.00286800959014382,-64.53748662932999,-53.499113826532636,271,270
US100,M30,short,piv3,2,none,False,break,3.5,515,0.19223300970873786,-0.14584374048346294,-75.10952634898341,0.8211833771926836,344.9270741068792,420.03660045586264,0.002858238187513496,-49.53748662932999,-25.57203971965342,253,262
US100,M30,short,piv3,2,none,True,next_open,1.5,343,0.32653061224489793,-0.19881641033746494,-68.19402874575047,0.7112796241806879,168.0,236.19402874575047,0.0019366605906042268,-37.9993155464221,-30.194713199328373,154,189
US100,M30,short,piv3,2,none,True,next_open,2.5,340,0.23823529411764705,-0.18936674914846474,-64.38469471047802,0.7587546382893038,202.5,266.884694710478,0.0019423129893961241,-27.19379830504277,-37.19089640543524,154,186
US100,M30,short,piv3,2,none,True,next_open,3.5,334,0.18562874251497005,-0.18827752907328743,-62.884694710478,0.7753192800502078,217.0,279.884694710478,0.0019306249390631206,-51.69379830504277,-11.190896405435236,149,185
US100,M30,short,piv3,2,none,True,break,1.5,232,0.33620689655172414,-0.1692674978723687,-39.270059506389536,0.7487038807662073,117.0,156.27005950638954,0.0030600206284382616,-12.770059506389536,-26.5,108,124
US100,M30,short,piv3,2,none,True,break,2.5,229,0.2183406113537118,-0.24752955315521757,-56.68426767254483,0.6880067360884068,125.0,181.68426767254482,0.003044552551216283,-18.270059506389536,-38.41420816615529,107,122
US100,M30,short,piv3,2,none,True,break,3.5,225,0.1688888888888889,-0.2589208602918472,-58.25719356566562,0.6928728234529392,131.42707410687922,189.68426767254482,0.0030103057372600863,-26.270059506389536,-31.98713405927608,105,120
US100,M30,short,piv3,2,1.0,False,next_open,1.5,819,0.34554334554334554,-0.14332521219966518,-117.38334879152578,0.7833789337625768,424.5,541.8833487915258,0.0015426406770839922,-51.9993155464221,-65.38403324510367,383,436
US100,M30,short,piv3,2,1.0,False,next_open,2.5,798,0.2568922305764411,-0.11162157237625726,-89.07401475625329,0.8519317447706839,512.5,601.5740147562533,0.001539060274003905,-25.19379830504277,-63.88021645121053,376,422
US100,M30,short,piv3,2,1.0,False,next_open,3.5,777,0.20463320463320464,-0.09018534717664518,-70.0740147562533,0.8881632287551645,556.5,626.5740147562533,0.0015481900190555229,-57.193798305042776,-12.880216451210533,357,420
US100,M30,short,piv3,2,1.0,False,break,1.5,549,0.33515482695810567,-0.1687110970668622,-92.62239228970734,0.748733679160452,276.0,368.62239228970736,0.0026807977714551384,-54.53748662932999,-38.084905660377345,271,278
US100,M30,short,piv3,2,1.0,False,break,2.5,529,0.22117202268431002,-0.23352854528518455,-123.53660045586263,0.7030631431934108,292.5,416.03660045586264,0.0026773476294642607,-74.03748662932999,-49.499113826532636,263,266
US100,M30,short,piv3,2,1.0,False,break,3.5,504,0.19047619047619047,-0.15398715545433217,-77.60952634898341,0.8116440960266176,334.4270741068792,412.03660045586264,0.002660963698461318,-56.03748662932999,-21.57203971965342,246,258
US100,M30,short,piv3,2,1.0,True,next_open,1.5,329,0.3282674772036474,-0.19511862840653638,-64.19402874575047,0.7161992776656952,162.0,226.19402874575047,0.0017159300605127995,-38.4993155464221,-25.694713199328373,147,182
US100,M30,short,piv3,2,1.0,True,next_open,2.5,326,0.2361963190184049,-0.19749906352907368,-64.38469471047802,0.7493634457940641,192.5,256.884694710478,0.001719793937810256,-30.69379830504277,-33.69089640543524,147,179
US100,M30,short,piv3,2,1.0,True,next_open,3.5,320,0.18125,-0.20901467097024376,-66.884694710478,0.7521730723476951,203.0,269.884694710478,0.0017034223030579485,-58.19379830504277,-8.690896405435236,142,178
US100,M30,short,piv3,2,1.0,True,break,1.5,222,0.3333333333333333,-0.17689215993869162,-39.270059506389536,0.7386701007813219,111.0,150.27005950638954,0.0027739342562239115,-15.270059506389536,-24.0,103,119
