family,symbol,tf,direction,p1,p2,p3,p4,p5,trades,winrate,avg_r,sum_r,pf,net05,risk_pct,h1,h2,q_pos
C.VWAP,US100,M15,short,pull,hold24,2.5R,,,99,0.2727272727272727,-0.09968014176188107,-9.868334034426226,0.8611230650790042,-0.5125571561055245,0.0016650017401904184,0.44113832054001845,-0.21180104248300657,2
A.ORB,XAUUSD,M5,long,NY,or30,buf0.0,opp,1.5R,233,0.4592274678111588,0.007957874962500857,1.8541848662626998,1.0191126369313281,-0.12165583591085904,0.004959408283527009,0.05843688645784386,-0.043837980310981545,3
A.ORB,XAUUSD,M5,short,NY,or30,buf0.0,opp,1.5R,228,0.43859649122807015,0.03422278762133772,7.802795577665,1.0719485997994296,-0.09270692288777199,0.00526300086582421,-0.010259909303575248,0.07355872622435991,2
A.ORB,XAUUSD,M5,long,NY,or30,buf0.0,opp,2.5R,233,0.44635193133047213,0.07654644078387722,17.835320702643394,1.1815411740272206,-0.05306727008948267,0.004959408283527009,0.1396179664714339,0.011829570947949475,3
A.ORB,XAUUSD,M5,short,NY,or30,buf0.0,opp,2.5R,228,0.42105263157894735,0.05365289529070074,12.23286012627977,1.1101510070338354,-0.07327681521840898,0.00526300086582421,0.02364405571960341,0.08018963772134056,2
A.ORB,XAUUSD,M5,long,NY,or30,buf0.0,opp,3.5R,233,0.44206008583690987,0.09519772805542129,22.18107063691316,1.2254265795484367,-0.03441598281793859,0.004959408283527009,0.14807725261664062,0.04093873763608315,3
A.ORB,XAUUSD,M5,short,NY,or30,buf0.0,opp,3.5R,228,0.4166666666666667,0.05387833622859433,12.284260660119507,1.1105699431581972,-0.07305137428051542,0.00526300086582421,0.05803912274205106,0.05019896303074414,3
A.ORB,XAUUSD,M5,long,NY,or30,buf0.0,opp,eod,233,0.44206008583690987,0.11283799477095051,26.291252781631467,1.267198427146405,-0.016775716102409337,0.004959408283527009,0.17457490876708062,0.04949055258361696,3
A.ORB,XAUUSD,M5,short,NY,or30,buf0.0,opp,eod,228,0.4166666666666667,0.010757352928986476,2.4526764678089163,1.02207640371158,-0.11617235758012324,0.00526300086582421,0.04100460502743092,-0.015990217108480947,2
A.ORB,XAUUSD,M5,long,NY,or30,buf0.0,half,1.5R,233,0.3776824034334764,-0.11162645983841196,-26.008965142349986,0.8186156091077638,-0.37085388158513216,0.0024797041417635043,-0.01529565323710485,-0.21047024400323142,1
A.ORB,XAUUSD,M5,short,NY,or30,buf0.0,half,1.5R,228,0.3333333333333333,-0.21760632202278324,-49.61424142119458,0.6864323809625287,-0.4713878509081628,0.002631678923465877,-0.2454967909653116,-0.19294284948682833,0
A.ORB,XAUUSD,M5,long,NY,or30,buf0.0,half,2.5R,233,0.30472103004291845,-0.14580002627408356,-33.97140612186147,0.7871279664152563,-0.4050274480208037,0.0024797041417635043,-0.016743385299061466,-0.2782233622310628,1
A.ORB,XAUUSD,M5,short,NY,or30,buf0.0,half,2.5R,228,0.2807017543859649,-0.17801425260927287,-40.58724959491421,0.7603705689205374,-0.4317957814946525,0.002631678923465877,-0.19019825491525685,-0.1672399695783614,0
A.ORB,XAUUSD,M5,long,NY,or30,buf0.0,half,3.5R,233,0.2918454935622318,-0.10079884782033277,-23.486131542137535,0.8546613878409076,-0.3600262695670529,0.0024797041417635043,0.060071290258349654,-0.26586559819671995,1
A.ORB,XAUUSD,M5,short,NY,or30,buf0.0,half,3.5R,228,0.2631578947368421,-0.14507269993772068,-33.07657558580031,0.8084406602385207,-0.3988542288231003,0.002631678923465877,-0.11617658562038792,-0.17062546218527938,1
A.ORB,XAUUSD,M5,long,NY,or30,buf0.0,half,eod,233,0.2875536480686695,0.037076261190030026,8.638768857276997,1.0533103263214485,-0.22215116055669018,0.0024797041417635043,0.18509792989377002,-0.11480684234945975,2
A.ORB,XAUUSD,M5,short,NY,or30,buf0.0,half,eod,228,0.25877192982456143,-0.17391217469685266,-39.65197583088241,0.7716822320398322,-0.42769370358223224,0.002631678923465877,-0.1661458594004976,-0.18077990805809224,2
A.ORB,XAUUSD,M5,long,NY,or30,buf0.1,opp,1.5R,227,0.46255506607929514,0.012402226731523669,2.8153054680558727,1.0303682213511307,-0.11274707764689727,0.005052108239553906,0.05667574368294239,-0.03386559278527426,3
A.ORB,XAUUSD,M5,short,NY,or30,buf0.1,opp,1.5R,221,0.43891402714932126,0.028864029079322197,6.3789504265302055,1.0619788456629897,-0.09339008557744259,0.005432256702492317,0.028391089699952066,0.02926940569021087,2
A.ORB,XAUUSD,M5,long,NY,or30,buf0.1,opp,2.5R,227,0.44933920704845814,0.08600885117520707,19.524009216772004,1.207706032613746,-0.03914045320321388,0.005052108239553906,0.15222061232533768,0.016814578261557064,3
A.ORB,XAUUSD,M5,short,NY,or30,buf0.1,opp,2.5R,221,0.4343891402714932,0.06360783476504739,14.057331483075473,1.135268862861826,-0.05864627989171736,0.005432256702492317,0.04729466752740437,0.07759054954016996,3
A.ORB,XAUUSD,M5,long,NY,or30,buf0.1,opp,3.5R,227,0.44493392070484583,0.10251369455982663,23.270608665080644,1.2470954347496441,-0.02263560981859433,0.005052108239553906,0.16052635092515027,0.04188785547534424,3
A.ORB,XAUUSD,M5,short,NY,or30,buf0.1,opp,3.5R,221,0.4298642533936652,0.039372347010342874,8.701288689285775,1.0836690001122828,-0.0828817676464219,0.005432256702492317,0.08380188526274436,0.0012898856511415976,3
A.ORB,XAUUSD,M5,long,NY,or30,buf0.1,opp,eod,227,0.44493392070484583,0.11474965656127448,26.048172039409305,1.2765885708941362,-0.010399647817146486,0.005052108239553906,0.18336085637040178,0.043047862166150405,3
A.ORB,XAUUSD,M5,short,NY,or30,buf0.1,opp,eod,221,0.4298642533936652,0.014629366216256406,3.233089933792666,1.0310884297364604,-0.10762474844050834,0.005432256702492317,0.05849459407335204,-0.022969400518396986,3
A.ORB,XAUUSD,M5,long,NY,or30,buf0.1,half,1.5R,227,0.3788546255506608,-0.10729447499115363,-24.355845822991874,0.8245958460445083,-0.34887966696384665,0.002604490238747025,-0.012716750279062246,-0.206132457573159,1
A.ORB,XAUUSD,M5,short,NY,or30,buf0.1,half,1.5R,221,0.334841628959276,-0.20967583133606096,-46.33835872526947,0.6963026331357529,-0.44549660138463176,0.0028002127044810914,-0.23910557119003262,-0.1844503400326567,0
A.ORB,XAUUSD,M5,long,NY,or30,buf0.1,half,2.5R,227,0.32158590308370044,-0.1179977179082004,-26.78548196516149,0.822095417098884,-0.35958290988089336,0.002604490238747025,0.019747002345320976,-0.26194715529025875,1
A.ORB,XAUUSD,M5,short,NY,or30,buf0.1,half,2.5R,221,0.2850678733031674,-0.16383654181673823,-36.20787574149915,0.7775613291401394,-0.3996573118653091,0.0028002127044810914,-0.16042818760142755,-0.16675798828700458,0
A.ORB,XAUUSD,M5,long,NY,or30,buf0.1,half,3.5R,227,0.30837004405286345,-0.07027683186203613,-15.952840832682202,0.8954809267661951,-0.31186202383472916,0.002604490238747025,0.09708581674211433,-0.2451783385114186,1
A.ORB,XAUUSD,M5,short,NY,or30,buf0.1,half,3.5R,221,0.27149321266968324,-0.11718859051857447,-25.89867850460496,0.8431582785284544,-0.3530093605671453,0.0028002127044810914,-0.09048155233724411,-0.14008033753114338,1
A.ORB,XAUUSD,M5,long,NY,or30,buf0.1,half,eod,227,0.3039647577092511,0.04593869186964993,10.428083054410534,1.0681021217102014,-0.19564650010304308,0.002604490238747025,0.2103430690062392,-0.1258712878406596,2
A.ORB,XAUUSD,M5,short,NY,or30,buf0.1,half,eod,221,0.26244343891402716,-0.20654036813027182,-45.645421356790074,0.7268805276983944,-0.4423611381788426,0.0028002127044810914,-0.18867789730895404,-0.22185105740568709,0
A.ORB,XAUUSD,M5,long,NY,or60,buf0.0,opp,1.5R,196,0.5153061224489796,0.09069258297087172,17.77574626229086,1.339849317263716,-0.001655197327680883,0.006853086432966391,0.13180626927763398,0.047865826401327694,3
A.ORB,XAUUSD,M5,short,NY,or60,buf0.0,opp,1.5R,170,0.5058823529411764,0.05456374062850796,9.275835906846353,1.1788561163857825,-0.03781474973515667,0.007586873857045987,0.015659158893531137,0.08833804784898235,2
A.ORB,XAUUSD,M5,long,NY,or60,buf0.0,opp,2.5R,196,0.5051020408163265,0.10020808666394108,19.640784986132452,1.3684276955702457,0.007860306365388465,0.006853086432966391,0.17147091064347858,0.025975978351922818,3
A.ORB,XAUUSD,M5,short,NY,or60,buf0.0,opp,2.5R,170,0.5058823529411764,0.07171494520050069,12.191540684085117,1.2350765625236333,-0.020663545163163946,0.007586873857045987,0.024518612755197018,0.11268758545521486,2
A.ORB,XAUUSD,M5,long,NY,or60,buf0.0,opp,3.5R,196,0.5051020408163265,0.09780401188077702,19.169586328632295,1.3595888107873233,0.005456231582224418,0.006853086432966391,0.15630622863290525,0.036864202763976756,3
A.ORB,XAUUSD,M5,short,NY,or60,buf0.0,opp,3.5R,170,0.5058823529411764,0.08367604967978187,14.224928445562918,1.274284224428893,-0.008702440683882763,0.007586873857045987,0.03455056293457867,0.12632345026078245,2
A.ORB,XAUUSD,M5,long,NY,or60,buf0.0,opp,eod,196,0.5051020408163265,0.09780401188077702,19.169586328632295,1.3595888107873233,0.005456231582224418,0.006853086432966391,0.15630622863290525,0.036864202763976756,3
A.ORB,XAUUSD,M5,short,NY,or60,buf0.0,opp,eod,170,0.5058823529411764,0.07190803831486975,12.224366513527858,1.2357095082150225,-0.02047045204879487,0.007586873857045987,0.03631338041516939,0.1028088951728514,2
A.ORB,XAUUSD,M5,long,NY,or60,buf0.0,half,1.5R,196,0.4744897959183674,0.07452606257175312,14.607108264063612,1.166343312380203,-0.11015983080853199,0.0034266657740487944,0.14316698658682353,0.0030251000560547934,2
A.ORB,XAUUSD,M5,short,NY,or60,buf0.0,half,1.5R,170,0.4588235294117647,0.03877502935461284,6.591754990284183,1.0777300047841862,-0.14596530444771083,0.0037938234734188826,0.019720847601980385,0.05531657175524981,2
A.ORB,XAUUSD,M5,long,NY,or60,buf0.0,half,2.5R,196,0.42346938775510207,0.047717995331195834,9.352727084914383,1.0963016525746885,-0.13696789804908927,0.0034266657740487944,0.16090513697627895,-0.07018527721576577,2
A.ORB,XAUUSD,M5,short,NY,or60,buf0.0,half,2.5R,170,0.4176470588235294,0.013840461144686135,2.352878394596643,1.0261168419923694,-0.17089987265763754,0.0037938234734188826,-0.022420509516753784,0.045319765345276826,1
A.ORB,XAUUSD,M5,long,NY,or60,buf0.0,half,3.5R,196,0.40816326530612246,0.041800476636335106,8.192893420721681,1.0826711101320237,-0.14288541674395,0.0034266657740487944,0.2267099244272049,-0.15081353147915427,3
A.ORB,XAUUSD,M5,short,NY,or60,buf0.0,half,3.5R,170,0.4117647058823529,0.07837811941630904,13.324280300772536,1.1462752501246123,-0.10636221438601463,0.0037938234734188826,0.01202973984613829,0.13597726212008363,3
A.ORB,XAUUSD,M5,long,NY,or60,buf0.0,half,eod,196,0.40816326530612246,0.06522041840103009,12.783202006601897,1.1289900217980133,-0.11946547497925503,0.0034266657740487944,0.2280524320989114,-0.10439626253426297,3
A.ORB,XAUUSD,M5,short,NY,or60,buf0.0,half,eod,170,0.4117647058823529,0.08790081774328398,14.943139016358277,1.1640472391696777,-0.0968395160590397,0.0037938234734188826,0.024247660968462342,0.14316015164670057,2
A.ORB,XAUUSD,M5,long,NY,or60,buf0.1,opp,1.5R,188,0.5106382978723404,0.07629538054640511,14.343531542724161,1.2855243159834338,-0.0134688899799134,0.006932782848624718,0.14021654278323373,0.009595037342757858,3
A.ORB,XAUUSD,M5,short,NY,or60,buf0.1,opp,1.5R,165,0.503030303030303,0.05480751072725372,9.043239269996864,1.1830086759007592,-0.03462844505289954,0.007832880613513003,0.014270020408618758,0.08942379459485211,2
A.ORB,XAUUSD,M5,long,NY,or60,buf0.1,opp,2.5R,188,0.5053191489361702,0.09891379558426325,18.59579356984149,1.3699049092826336,0.009149525057944728,0.006932782848624718,0.17147111737717666,0.023201807626440557,3
A.ORB,XAUUSD,M5,short,NY,or60,buf0.1,opp,2.5R,165,0.503030303030303,0.058697579643494924,9.685100641176662,1.1959980700928583,-0.030738376136658353,0.007832880613513003,0.017404062961045963,0.09395945905772098,2
A.ORB,XAUUSD,M5,long,NY,or60,buf0.1,opp,3.5R,188,0.5053191489361702,0.09471581467849292,17.80657315955667,1.3542058479237318,0.004951544152174413,0.006932782848624718,0.15575329607295857,0.0310245297451375,3
A.ORB,XAUUSD,M5,short,NY,or60,buf0.1,opp,3.5R,165,0.503030303030303,0.07400954708155331,12.211575268456297,1.2471265167070404,-0.01542640869859994,0.007832880613513003,0.02512707727834291,0.11575188084609257,2
A.ORB,XAUUSD,M5,long,NY,or60,buf0.1,opp,eod,188,0.5053191489361702,0.09471581467849292,17.80657315955667,1.3542058479237318,0.004951544152174413,0.006932782848624718,0.15575329607295857,0.0310245297451375,3
A.ORB,XAUUSD,M5,short,NY,or60,buf0.1,opp,eod,165,0.503030303030303,0.06487637336524718,10.704601605265784,1.2166297835693018,-0.024559582414906085,0.007832880613513003,0.025296724217494605,0.09867472544647411,2
A.ORB,XAUUSD,M5,long,NY,or60,buf0.1,half,1.5R,188,0.4627659574468085,0.059554448940570305,11.196236400827217,1.134753729060447,-0.11515432266601391,0.0035499431115942953,0.09700667053676126,0.020473869883675354,2
A.ORB,XAUUSD,M5,short,NY,or60,buf0.1,half,1.5R,165,0.4484848484848485,0.03393045532508144,5.598525128638437,1.0679379712783659,-0.14002840323142313,0.004008806559697283,0.03063954836945827,0.036740668006287745,3
A.ORB,XAUUSD,M5,long,NY,or60,buf0.1,half,2.5R,188,0.425531914893617,0.05531206871445744,10.398668918317998,1.1154296281269698,-0.11939670289212678,0.0035499431115942953,0.14484846200800475,-0.038117211244026665,2
A.ORB,XAUUSD,M5,short,NY,or60,buf0.1,half,2.5R,165,0.4121212121212121,-0.004167969770461724,-0.6877150121261844,0.9920920324212198,-0.17812682832696627,0.004008806559697283,-0.05514174245258198,0.039360195665955604,1
A.ORB,XAUUSD,M5,long,NY,or60,buf0.1,half,3.5R,188,0.4095744680851064,0.04483793457397615,8.429531699907516,1.0914950422793135,-0.12987083703260807,0.0035499431115942953,0.21362458045747634,-0.13128726113054578,3
A.ORB,XAUUSD,M5,short,NY,or60,buf0.1,half,3.5R,165,0.40606060606060607,0.03948125090329285,6.51440639904332,1.0740569476593242,-0.1344776076532117,0.004008806559697283,0.008233501278251964,0.06616472249321541,2
A.ORB,XAUUSD,M5,long,NY,or60,buf0.1,half,eod,188,0.4095744680851064,0.05857838641425517,11.012736645879972,1.1195334261613594,-0.11613038519232902,0.0035499431115942953,0.20470101040562472,-0.09389739514195655,3
A.ORB,XAUUSD,M5,short,NY,or60,buf0.1,half,eod,165,0.40606060606060607,0.05485822440956179,9.051607027577695,1.102900302316499,-0.11910063414694273,0.004008806559697283,0.0006524747448805964,0.10114628030299745,2
A.ORB,XAUUSD,M5,long,LDN,or30,buf0.0,opp,1.5R,286,0.4125874125874126,0.004553116825091893,1.3021914119762812,1.0078477629627267,-0.21690387344784107,0.002896312363672851,0.16318459437890206,-0.156312606891448,2
A.ORB,XAUUSD,M5,short,LDN,or30,buf0.0,opp,1.5R,284,0.4084507042253521,-0.0025168141486700962,-0.7147752182223073,0.9958763363209998,-0.22454800883339449,0.002826022380289024,0.04684064765170898,-0.04851662548643835,1
A.ORB,XAUUSD,M5,long,LDN,or30,buf0.0,opp,2.5R,286,0.3146853146853147,-0.03189243484030796,-9.121236364328077,0.9527012422437765,-0.253349425113241,0.002896312363672851,0.13526291960619233,-0.20140209005366033,2
A.ORB,XAUUSD,M5,short,LDN,or30,buf0.0,opp,2.5R,284,0.29577464788732394,-0.032764145032851535,-9.305017189329837,0.9544703719834925,-0.2547953397175759,0.002826022380289024,0.07076072897154025,-0.12924651060157039,1
A.ORB,XAUUSD,M5,long,LDN,or30,buf0.0,opp,3.5R,286,0.27972027972027974,-0.033760148472773255,-9.65540246321315,0.952399637019898,-0.25521713874570623,0.002896312363672851,0.12358372677531881,-0.19332013463985256,2
A.ORB,XAUUSD,M5,short,LDN,or30,buf0.0,opp,3.5R,284,0.2535211267605634,-0.025067893769160965,-7.1192818304417145,0.9670971485380154,-0.2470990884538854,0.002826022380289024,0.0663485948111883,-0.11026557360254773,2
A.ORB,XAUUSD,M5,long,LDN,or30,buf0.0,opp,eod,286,0.25524475524475526,0.056234734531832024,16.08313407610396,1.0767588089961317,-0.1652222557411009,0.002896312363672851,0.4731012865405881,-0.36650317736437127,2
A.ORB,XAUUSD,M5,short,LDN,or30,buf0.0,opp,eod,284,0.22535211267605634,0.1159059143560952,32.917279677131035,1.1473549011013524,-0.10612528032862922,0.002826022380289024,-0.01728822000161699,0.2400392232472964,2
A.ORB,XAUUSD,M5,long,LDN,or30,buf0.0,half,1.5R,286,0.32517482517482516,-0.2647482507747204,-75.71799972157004,0.6412814667941715,-0.7076221877722289,0.0014482187016120812,-0.11516666494847766,-0.41643661949992433,0
A.ORB,XAUUSD,M5,short,LDN,or30,buf0.0,half,1.5R,284,0.31690140845070425,-0.35216612137273734,-100.0151784698574,0.5744309830495256,-0.7962228850442318,0.0014130285838533786,-0.09358236964392466,-0.5931591416914267,1
A.ORB,XAUUSD,M5,long,LDN,or30,buf0.0,half,2.5R,286,0.25524475524475526,-0.20610536163043242,-58.94613342630367,0.7449093273306862,-0.6489792986279408,0.0014482187016120812,-0.0438342601202542,-0.37066197161258496,1
A.ORB,XAUUSD,M5,short,LDN,or30,buf0.0,half,2.5R,284,0.23943661971830985,-0.3143476806738977,-89.27474131138695,0.6526479803921108,-0.7584044443453922,0.0014130285838533786,-0.015185018122248418,-0.5931591416914211,1
A.ORB,XAUUSD,M5,long,LDN,or30,buf0.0,half,3.5R,286,0.19230769230769232,-0.2563898229318464,-73.32748935850807,0.705605659432563,-0.6992637599293549,0.0014482187016120812,-0.06119537123136154,-0.45433349226191555,1
A.ORB,XAUUSD,M5,short,LDN,or30,buf0.0,half,3.5R,284,0.1795774647887324,-0.3477983848992517,-98.77474131138749,0.6395282120393446,-0.7918551485707462,0.0014130285838533786,0.09430403297264245,-0.7598258083580919,1
A.ORB,XAUUSD,M5,long,LDN,or30,buf0.0,half,eod,286,0.1048951048951049,-0.21536680194531474,-61.594905356360016,0.775265986269504,-0.6582407389428231,0.0014482187016120812,0.2725228760882913,-0.7101281655850279,2
A.ORB,XAUUSD,M5,short,LDN,or30,buf0.0,half,eod,284,0.09154929577464789,-0.1691350025439556,-48.03434072248339,0.8388353244167648,-0.6131917662154501,0.0014130285838533786,-0.1355566729420686,-0.2004290920368707,2
A.ORB,XAUUSD,M5,long,LDN,or30,buf0.1,opp,1.5R,284,0.4014084507042254,-0.025578814183968655,-7.264383228247098,0.9567568898309403,-0.23764189322871343,0.0030101864097670287,0.15107356738110056,-0.20473690328896793,2
A.ORB,XAUUSD,M5,short,LDN,or30,buf0.1,opp,1.5R,280,0.4,-0.02609121956874215,-7.305541479247802,0.9575854986399462,-0.2370851849737406,0.0029462932205087063,0.05168608626358458,-0.09747587012717901,1
A.ORB,XAUUSD,M5,long,LDN,or30,buf0.1,opp,2.5R,284,0.3204225352112676,-0.020807768748561484,-5.909406324591462,0.968886699884857,-0.2328708477933063,0.0030101864097670287,0.1310807346060357,-0.17485071895925225,2
A.ORB,XAUUSD,M5,short,LDN,or30,buf0.1,opp,2.5R,280,0.29642857142857143,-0.0350835080251404,-9.823382247039312,0.9509594105250038,-0.2460774734301389,0.0029462932205087063,0.08181658296919025,-0.1423753723624028,2
A.ORB,XAUUSD,M5,long,LDN,or30,buf0.1,opp,3.5R,284,0.2852112676056338,-0.02460779591640581,-6.98861404025925,0.9650450170576615,-0.23667087496115063,0.0030101864097670287,0.11098403699511324,-0.16212291723801736,2
A.ORB,XAUUSD,M5,short,LDN,or30,buf0.1,opp,3.5R,280,0.26071428571428573,-0.01352656045912411,-3.787436928554751,0.9819912783719957,-0.2245205258641226,0.0029462932205087063,0.08190894250932755,-0.1011180494849633,2
A.ORB,XAUUSD,M5,long,LDN,or30,buf0.1,opp,eod,284,0.2676056338028169,0.08710985504072262,24.739198831565226,1.1208989223815446,-0.12495322400402212,0.0030101864097670287,0.44680738529788944,-0.2776897678442053,2
A.ORB,XAUUSD,M5,short,LDN,or30,buf0.1,opp,eod,280,0.23214285714285715,0.10049294857776186,28.13802560177332,1.1294503113409593,-0.11050101682723668,0.0029462932205087063,-0.03241555918638782,0.2224774694023924,2
A.ORB,XAUUSD,M5,long,LDN,or30,buf0.1,half,1.5R,284,0.3274647887323944,-0.2507626028376845,-71.21657920590239,0.6545581919505915,-0.6581426245465859,0.0015592462558821712,-0.14375084067885052,-0.35929226233210476,0
A.ORB,XAUUSD,M5,short,LDN,or30,buf0.1,half,1.5R,280,0.3392857142857143,-0.27755204470498557,-77.71457251739596,0.644966319858289,-0.6825748832265048,0.0015275121031209321,-0.05493455278319549,-0.4818722085236149,1
A.ORB,XAUUSD,M5,long,LDN,or30,buf0.1,half,2.5R,284,0.2640845070422535,-0.17103365247424523,-48.57355730268564,0.7833093701395086,-0.5784136741831466,0.0015592462558821712,-0.013097110025656179,-0.3312104295674951,1
A.ORB,XAUUSD,M5,short,LDN,or30,buf0.1,half,2.5R,280,0.22142857142857142,-0.3543377589906945,-99.21457251739446,0.606124953494978,-0.7593605975122136,0.0015275121031209321,-0.03627783636527461,-0.6462557701674496,1
A.ORB,XAUUSD,M5,long,LDN,or30,buf0.1,half,3.5R,284,0.18661971830985916,-0.28287324125790514,-80.33600051724505,0.6736442930759852,-0.6902532629668064,0.0015592462558821712,-0.05653720677313997,-0.5124197159481281,1
A.ORB,XAUUSD,M5,short,LDN,or30,buf0.1,half,3.5R,280,0.16785714285714284,-0.37755204470498516,-105.71457251739585,0.6039073114219362,-0.7825748832265044,0.0015275121031209321,-0.040009179648863975,-0.6873516605784113,1
A.ORB,XAUUSD,M5,long,LDN,or30,buf0.1,half,eod,284,0.11619718309859155,-0.157956578854648,-44.85966839472003,0.8314565526534367,-0.5653366005635493,0.0015592462558821712,0.21755840938196813,-0.5387980208251169,2
A.ORB,XAUUSD,M5,short,LDN,or30,buf0.1,half,eod,280,0.09642857142857143,-0.16049634610574734,-44.93897690960925,0.84286947782478,-0.5655191846272666,0.0015275121031209321,-0.1710440952581885,-0.15081553523980812,2
A.ORB,XAUUSD,M5,long,LDN,or60,buf0.0,opp,1.5R,274,0.4124087591240876,-0.020385894407037464,-5.585735067528265,0.9638579487211728,-0.17824814810116732,0.0039529295775956935,0.08308905138536408,-0.12849404672745704,2
A.ORB,XAUUSD,M5,short,LDN,or60,buf0.0,opp,1.5R,268,0.3843283582089552,-0.062748556079912,-16.816613029416416,0.8964165305353105,-0.2191074064948313,0.003953191151064709,-0.024376272338635947,-0.09731082583269257,1
A.ORB,XAUUSD,M5,long,LDN,or60,buf0.0,opp,2.5R,274,0.3613138686131387,0.00034962232745801487,0.09579651772349607,1.0005717361157385,-0.15751263136667187,0.0039529295775956935,0.21267521433632383,-0.2214830857415063,2
A.ORB,XAUUSD,M5,short,LDN,or60,buf0.0,opp,2.5R,268,0.31716417910447764,-0.03101523143175424,-8.312082023710136,0.9535566233372172,-0.18737408184667353,0.003953191151064709,-0.009740918371294682,-0.050177201351458964,2
A.ORB,XAUUSD,M5,long,LDN,or60,buf0.0,opp,3.5R,274,0.3467153284671533,0.034897126899338854,9.561812770418847,1.055736548964656,-0.12296512679479105,0.0039529295775956935,0.2290006619120162,-0.16789761117360769,2
A.ORB,XAUUSD,M5,short,LDN,or60,buf0.0,opp,3.5R,268,0.29850746268656714,0.004895014205683244,1.3118638071231095,1.007130764687364,-0.15146383620923604,0.003953191151064709,-0.003893508127340644,0.012810917299967188,2
A.ORB,XAUUSD,M5,long,LDN,or60,buf0.0,opp,eod,274,0.33211678832116787,0.01602110257151216,4.389782104594332,1.0250053482216714,-0.14184115112261778,0.0039529295775956935,0.3217659197024367,-0.3034137809981104,2
A.ORB,XAUUSD,M5,short,LDN,or60,buf0.0,opp,eod,268,0.2947761194029851,-0.01691724947016479,-4.533822858004164,0.9754891910660071,-0.1732760998850841,0.003953191151064709,-0.05698660225051065,0.01917358601284172,2
A.ORB,XAUUSD,M5,long,LDN,or60,buf0.0,half,1.5R,274,0.30656934306569344,-0.3007034536512552,-82.39274630044393,0.5922256343305318,-0.6164131072968225,0.001976492964213377,-0.190234641009577,-0.4161186310380832,0
A.ORB,XAUUSD,M5,short,LDN,or60,buf0.0,half,1.5R,268,0.31716417910447764,-0.2862201904762569,-76.70701104763685,0.6243664179103875,-0.5988954107966012,0.0019766486220242144,-0.11622670829079099,-0.43933488719649927,0
A.ORB,XAUUSD,M5,long,LDN,or60,buf0.0,half,2.5R,274,0.23357664233576642,-0.29169277374664637,-79.92382000658111,0.638762519726805,-0.6074024273922137,0.001976492964213377,-0.1963152249494103,-0.39134095905719163,0
A.ORB,XAUUSD,M5,short,LDN,or60,buf0.0,half,2.5R,268,0.2126865671641791,-0.34315885779539784,-91.96657388916663,0.6039457487771551,-0.6558340781157422,0.0019766486220242144,-0.14976657318472886,-0.5173490715936601,0
A.ORB,XAUUSD,M5,long,LDN,or60,buf0.0,half,3.5R,274,0.18248175182481752,-0.33883789535583814,-92.84158332749965,0.6053494015384786,-0.6545475490014053,0.001976492964213377,-0.19791329252951972,-0.48607255502512586,0
A.ORB,XAUUSD,M5,short,LDN,or60,buf0.0,half,3.5R,268,0.15671641791044777,-0.3955382365131784,-106.0042473855318,0.5711923907971006,-0.7082134568335227,0.0019766486220242144,-0.28756184877527885,-0.49279356447568357,0
A.ORB,XAUUSD,M5,long,LDN,or60,buf0.0,half,eod,274,0.14233576642335766,-0.30493681680489515,-83.55268780454128,0.6599200610916908,-0.6206464704504624,0.001976492964213377,0.018096277624308894,-0.6424340796413771,1
A.ORB,XAUUSD,M5,short,LDN,or60,buf0.0,half,eod,268,0.11940298507462686,-0.3155907430588561,-84.57831913977343,0.6711663543101906,-0.6282659633792004,0.0019766486220242144,-0.3548595964940991,-0.28022092471647414,0
A.ORB,XAUUSD,M5,long,LDN,or60,buf0.1,opp,1.5R,272,0.41911764705882354,-0.007622743816487552,-2.073386318084614,0.9863313333159842,-0.1609205414903272,0.004063348805347107,0.10446463090330253,-0.12476669183190729,2
A.ORB,XAUUSD,M5,short,LDN,or60,buf0.1,opp,1.5R,263,0.3916349809885932,-0.05127781786926335,-13.486066099616261,0.9142979417854211,-0.20246899608173563,0.004074951206080025,-0.022442039352103905,-0.07700182172629766,0
A.ORB,XAUUSD,M5,long,LDN,or60,buf0.1,opp,2.5R,272,0.36764705882352944,0.006042890935054266,1.6436663343347604,1.00997860308682,-0.14725490673878538,0.004063348805347107,0.19995938857263357,-0.19662171937790457,2
A.ORB,XAUUSD,M5,short,LDN,or60,buf0.1,opp,2.5R,263,0.3231939163498099,-0.022767432177630012,-5.987834662716693,0.9655911391697115,-0.1739586103901023,0.004074951206080025,-0.003606915046072489,-0.0398602676043432,2
A.ORB,XAUUSD,M5,long,LDN,or60,buf0.1,opp,3.5R,272,0.35661764705882354,0.055959435559098554,15.220966472074807,1.0907527416858798,-0.09733836211474109,0.004063348805347107,0.24121894457078788,-0.13765764528770463,2
A.ORB,XAUUSD,M5,short,LDN,or60,buf0.1,opp,3.5R,263,0.30798479087452474,0.01477272214070572,3.8852259230056045,1.0218246429685707,-0.13641845607176656,0.004074951206080025,0.009855471388506428,0.01915933432252377,2
A.ORB,XAUUSD,M5,long,LDN,or60,buf0.1,opp,eod,272,0.34191176470588236,0.052483495456940824,14.275510764287905,1.0831329322640275,-0.10081430221689876,0.004063348805347107,0.3184429859455994,-0.2254741675349655,2
