family,symbol,tf,direction,p1,p2,p3,p4,p5,trades,winrate,avg_r,sum_r,pf,net05,risk_pct,h1,h2,q_pos
G.DONCH,XAUUSD,H4,long,N20,tr3.0,,,,44,0.6136363636363636,0.41024379989548526,18.05072719540135,2.9162557844969865,0.38319706922945435,0.021208724051122254,0.28026219364462557,0.5526046067416648,4
G.DONCH,XAUUSD,H4,short,N20,tr3.0,,,,31,0.5161290322580645,0.00884843182384866,0.27430138653930847,1.0257275611823151,-0.01547080525305381,0.024470391157283472,-0.3075210853671083,0.5097668340428639,1
G.DONCH,XAUUSD,H4,long,N55,tr2.0,,,,46,0.5869565217391305,0.4260966260160006,19.600444796736028,2.7331489539376848,0.38389860738401205,0.013310463644246057,0.19842488505718428,0.6744657979710728,4
G.DONCH,XAUUSD,H4,short,N55,tr2.0,,,,23,0.2608695652173913,-0.27365547724208056,-6.294075976567853,0.4152093941245542,-0.3040763095506754,0.020488398485459466,-0.3328587220244407,-0.21938583619158378,0
G.DONCH,XAUUSD,H4,long,N55,tr3.0,,,,35,0.4857142857142857,0.3558479977678809,12.454679921875831,2.3715617008446346,0.3272727747593067,0.019820599972266078,0.08533988669291306,0.6770763796694053,3
G.DONCH,XAUUSD,H4,short,N55,tr3.0,,,,20,0.15,-0.3475630443894744,-6.951260887789488,0.36266711648742084,-0.3689979830830355,0.029043646552446033,-0.4730192388973326,-0.2221068498816162,0
H.IGNPB,XAUUSD,H4,long,pb0.4,mid,t20,,,48,0.1875,0.16327806789464838,7.837347258943122,1.194304090230928,-0.16981065534654402,0.002781197080729649,-0.3679723489744554,0.6520284514142238,1
H.IGNPB,XAUUSD,H4,short,pb0.4,mid,t20,,,50,0.06,-0.5748124375613783,-28.740621878068918,0.3859998993679038,-0.807181722557555,0.003765161249465239,-0.5579521676769107,-0.5946049282953186,0
H.IGNPB,XAUUSD,H4,long,pb0.4,mid,2.5R,,,55,0.43636363636363634,0.502991411823648,27.664527650300645,1.8555473490882122,0.17861102579105745,0.00267438739399046,0.26000000000000745,0.7054842550100152,3
H.IGNPB,XAUUSD,H4,short,pb0.4,mid,2.5R,,,58,0.3275862068965517,0.14655172413792866,8.499999999999863,1.2179487179487143,-0.09731871142570137,0.003864398452363591,0.24193548387096403,0.03703703703703625,2
